C2(X)	C2(Y)	C3(X)	C3(Y)	D1(X)	D1(Y)	D3(X)	D3(Y)	D4(X)	D4(Y)
6938.348	-3922.5	6938.348	-5625	6938.348	-1405	6938.348	-6275	6938.348	-1252.5
6938.349	-3772.5	6938.349	-5567.5	6938.349	-1312.5	6938.349	-6212.5	6938.349	-1227.5
6938.35	-3682.5	6938.35	-5530	6938.35	-1117.5	6938.35	-6197.5	6938.35	-1250
6938.351	-3610	6938.351	-5507.5	6938.351	-920	6938.351	-6102.5	6938.351	-1235
6938.352	-3580	6938.352	-5507.5	6938.352	-932.5	6938.352	-6040	6938.352	-1205
6938.353	-3532.5	6938.353	-5492.5	6938.353	-942.5	6938.353	-5942.5	6938.353	-1197.5
6938.354	-3480	6938.354	-5415	6938.354	-1167.5	6938.354	-5947.5	6938.354	-1172.5
6938.355	-3520	6938.355	-5495	6938.355	-1255	6938.355	-6060	6938.355	-1155
6938.356	-3660	6938.356	-5442.5	6938.356	-1565	6938.356	-6082.5	6938.356	-1157.5
6938.357	-3742.5	6938.357	-5462.5	6938.357	-1740	6938.357	-6125	6938.357	-1137.5
6938.358	-3962.5	6938.358	-5447.5	6938.358	-2035	6938.358	-6202.5	6938.358	-1137.5
6938.359	-4075	6938.359	-5470	6938.359	-2177.5	6938.359	-6252.5	6938.359	-1097.5
6938.36	-4155	6938.36	-5432.5	6938.36	-2527.5	6938.36	-6257.5	6938.36	-1072.5
6938.361	-4255	6938.361	-5377.5	6938.361	-2625	6938.361	-6335	6938.361	-1050
6938.362	-4262.5	6938.362	-5385	6938.362	-2780	6938.362	-6237.5	6938.362	-1045
6938.363	-4300	6938.363	-5312.5	6938.363	-2755	6938.363	-6217.5	6938.363	-1042.5
6938.364	-4250	6938.364	-5235	6938.364	-2632.5	6938.364	-6080	6938.364	-1037.5
6938.365	-4167.5	6938.365	-5232.5	6938.365	-2472.5	6938.365	-5985	6938.365	-1007.5
6938.366	-4020	6938.366	-5172.5	6938.366	-2355	6938.366	-5842.5	6938.366	-997.5
6938.367	-3970	6938.367	-5080	6938.367	-2097.5	6938.367	-5665	6938.367	-967.5
6938.368	-3845	6938.368	-4985	6938.368	-1897.5	6938.368	-5522.5	6938.368	-977.5
6938.369	-3750	6938.369	-4870	6938.369	-1787.5	6938.369	-5410	6938.369	-932.5
6938.37	-3652.5	6938.37	-4807.5	6938.37	-1692.5	6938.37	-5280	6938.37	-932.5
6938.371	-3562.5	6938.371	-4707.5	6938.371	-1572.5	6938.371	-5165	6938.371	-905
6938.372	-3555	6938.372	-4672.5	6938.372	-1690	6938.372	-5055	6938.372	-865
6938.373	-3450	6938.373	-4572.5	6938.373	-1617.5	6938.373	-4977.5	6938.373	-850
6938.374	-3510	6938.374	-4512.5	6938.374	-1825	6938.374	-4900	6938.374	-822.5
6938.375	-3567.5	6938.375	-4500	6938.375	-1985	6938.375	-4930	6938.375	-835
6938.376	-3695	6938.376	-4477.5	6938.376	-2175	6938.376	-4812.5	6938.376	-815
6938.377	-3760	6938.377	-4407.5	6938.377	-2570	6938.377	-4857.5	6938.377	-812.5
6938.378	-3845	6938.378	-4440	6938.378	-2740	6938.378	-4957.5	6938.378	-820
6938.379	-3997.5	6938.379	-4455	6938.379	-3042.5	6938.379	-4947.5	6938.379	-802.5
6938.38	-4002.5	6938.38	-4390	6938.38	-3257.5	6938.38	-4960	6938.38	-782.5
6938.381	-4102.5	6938.381	-4387.5	6938.381	-3360	6938.381	-5010	6938.381	-780
6938.382	-4135	6938.382	-4287.5	6938.382	-3275	6938.382	-4912.5	6938.382	-765
6938.383	-4142.5	6938.383	-4355	6938.383	-3340	6938.383	-4942.5	6938.383	-742.5
6938.384	-4092.5	6938.384	-4235	6938.384	-3237.5	6938.384	-4812.5	6938.384	-750
6938.385	-4040	6938.385	-4115	6938.385	-3100	6938.385	-4737.5	6938.385	-727.5
6938.386	-3955	6938.386	-4032.5	6938.386	-2932.5	6938.386	-4582.5	6938.386	-695
6938.387	-3860	6938.387	-3895	6938.387	-2845	6938.387	-4415	6938.387	-680
6938.388	-3627.5	6938.388	-3817.5	6938.388	-2715	6938.388	-4267.5	6938.388	-697.5
6938.389	-3547.5	6938.389	-3772.5	6938.389	-2532.5	6938.389	-4130	6938.389	-722.5
6938.39	-3447.5	6938.39	-3740	6938.39	-2412.5	6938.39	-4015	6938.39	-672.5
6938.391	-3340	6938.391	-3637.5	6938.391	-2227.5	6938.391	-3895	6938.391	-677.5
6938.392	-3315	6938.392	-3562.5	6938.392	-2230	6938.392	-3877.5	6938.392	-655
6938.393	-3257.5	6938.393	-3445	6938.393	-2177.5	6938.393	-3777.5	6938.393	-645
6938.394	-3340	6938.394	-3397.5	6938.394	-2360	6938.394	-3767.5	6938.394	-665
6938.395	-3302.5	6938.395	-3460	6938.395	-2760	6938.395	-3757.5	6938.395	-635
6938.396	-3467.5	6938.396	-3395	6938.396	-2935	6938.396	-3797.5	6938.396	-612.5
6938.397	-3420	6938.397	-3432.5	6938.397	-3147.5	6938.397	-3810	6938.397	-620
6938.398	-3590	6938.398	-3387.5	6938.398	-3387.5	6938.398	-3832.5	6938.398	-590
6938.399	-3665	6938.399	-3390	6938.399	-3565	6938.399	-3887.5	6938.399	-582.5
6938.4	-3712.5	6938.4	-3447.5	6938.4	-3777.5	6938.4	-3932.5	6938.4	-612.5
6938.401	-3752.5	6938.401	-3380	6938.401	-4050	6938.401	-3992.5	6938.401	-590
6938.402	-3795	6938.402	-3287.5	6938.402	-4017.5	6938.402	-3945	6938.402	-575
6938.403	-3742.5	6938.403	-3352.5	6938.403	-4065	6938.403	-3895	6938.403	-572.5
6938.404	-3762.5	6938.404	-3272.5	6938.404	-3960	6938.404	-3862.5	6938.404	-552.5
6938.405	-3650	6938.405	-3262.5	6938.405	-3887.5	6938.405	-3705	6938.405	-537.5
6938.406	-3447.5	6938.406	-3162.5	6938.406	-3767.5	6938.406	-3572.5	6938.406	-547.5
6938.407	-3377.5	6938.407	-3062.5	6938.407	-3480	6938.407	-3482.5	6938.407	-535
6938.408	-3175	6938.408	-2982.5	6938.408	-3245	6938.408	-3345	6938.408	-545
6938.409	-3105	6938.409	-2900	6938.409	-3192.5	6938.409	-3237.5	6938.409	-512.5
6938.41	-2915	6938.41	-2870	6938.41	-2950	6938.41	-3155	6938.41	-525
6938.411	-2815	6938.411	-2850	6938.411	-2952.5	6938.411	-3052.5	6938.411	-505
6938.412	-2757.5	6938.412	-2875	6938.412	-3017.5	6938.412	-3012.5	6938.412	-497.5
6938.413	-2720	6938.413	-2792.5	6938.413	-2950	6938.413	-2872.5	6938.413	-502.5
6938.414	-2665	6938.414	-2747.5	6938.414	-3005	6938.414	-2872.5	6938.414	-442.5
6938.415	-2710	6938.415	-2802.5	6938.415	-3295	6938.415	-2887.5	6938.415	-472.5
6938.416	-2750	6938.416	-2740	6938.416	-3425	6938.416	-2955	6938.416	-467.5
6938.417	-2835	6938.417	-2797.5	6938.417	-3602.5	6938.417	-3007.5	6938.417	-482.5
6938.418	-2975	6938.418	-2817.5	6938.418	-3950	6938.418	-3052.5	6938.418	-480
6938.419	-3057.5	6938.419	-2890	6938.419	-4172.5	6938.419	-3100	6938.419	-460
6938.42	-3125	6938.42	-2852.5	6938.42	-4317.5	6938.42	-3195	6938.42	-465
6938.421	-3237.5	6938.421	-2800	6938.421	-4465	6938.421	-3210	6938.421	-460
6938.422	-3157.5	6938.422	-2785	6938.422	-4485	6938.422	-3197.5	6938.422	-440
6938.423	-3167.5	6938.423	-2747.5	6938.423	-4512.5	6938.423	-3240	6938.423	-432.5
6938.424	-3142.5	6938.424	-2700	6938.424	-4535	6938.424	-3157.5	6938.424	-462.5
6938.425	-2932.5	6938.425	-2742.5	6938.425	-4222.5	6938.425	-3102.5	6938.425	-422.5
6938.426	-2827.5	6938.426	-2652.5	6938.426	-4052.5	6938.426	-2992.5	6938.426	-430
6938.427	-2677.5	6938.427	-2602.5	6938.427	-4042.5	6938.427	-2862.5	6938.427	-442.5
6938.428	-2552.5	6938.428	-2520	6938.428	-3670	6938.428	-2682.5	6938.428	-457.5
6938.429	-2472.5	6938.429	-2502.5	6938.429	-3562.5	6938.429	-2667.5	6938.429	-442.5
6938.43	-2367.5	6938.43	-2402.5	6938.43	-3370	6938.43	-2537.5	6938.43	-437.5
6938.431	-2225	6938.431	-2362.5	6938.431	-3285	6938.431	-2430	6938.431	-420
6938.432	-2135	6938.432	-2400	6938.432	-3460	6938.432	-2425	6938.432	-377.5
6938.433	-2117.5	6938.433	-2280	6938.433	-3267.5	6938.433	-2307.5	6938.433	-377.5
6938.434	-2037.5	6938.434	-2315	6938.434	-3345	6938.434	-2332.5	6938.434	-387.5
6938.435	-2142.5	6938.435	-2367.5	6938.435	-3557.5	6938.435	-2345	6938.435	-390
6938.436	-2190	6938.436	-2377.5	6938.436	-3650	6938.436	-2357.5	6938.436	-395
6938.437	-2205	6938.437	-2367.5	6938.437	-3967.5	6938.437	-2422.5	6938.437	-395
6938.438	-2392.5	6938.438	-2330	6938.438	-4227.5	6938.438	-2610	6938.438	-407.5
6938.439	-2485	6938.439	-2372.5	6938.439	-4515	6938.439	-2630	6938.439	-400
6938.44	-2507.5	6938.44	-2327.5	6938.44	-4757.5	6938.44	-2655	6938.44	-370
6938.441	-2522.5	6938.441	-2367.5	6938.441	-4830	6938.441	-2782.5	6938.441	-367.5
6938.442	-2452.5	6938.442	-2312.5	6938.442	-4710	6938.442	-2675	6938.442	-357.5
6938.443	-2492.5	6938.443	-2340	6938.443	-4807.5	6938.443	-2727.5	6938.443	-345
6938.444	-2455	6938.444	-2325	6938.444	-4690	6938.444	-2707.5	6938.444	-367.5
6938.445	-2390	6938.445	-2305	6938.445	-4310	6938.445	-2600	6938.445	-367.5
6938.446	-2315	6938.446	-2255	6938.446	-4252.5	6938.446	-2435	6938.446	-367.5
6938.447	-2145	6938.447	-2160	6938.447	-3910	6938.447	-2270	6938.447	-342.5
6938.448	-2035	6938.448	-2165	6938.448	-3787.5	6938.448	-2230	6938.448	-345
6938.449	-1872.5	6938.449	-2047.5	6938.449	-3697.5	6938.449	-2160	6938.449	-337.5
6938.45	-1752.5	6938.45	-1997.5	6938.45	-3522.5	6938.45	-2050	6938.45	-312.5
6938.451	-1707.5	6938.451	-1982.5	6938.451	-3437.5	6938.451	-2030	6938.451	-355
6938.452	-1697.5	6938.452	-1905	6938.452	-3505	6938.452	-1982.5	6938.452	-300
6938.453	-1545	6938.453	-1865	6938.453	-3450	6938.453	-1915	6938.453	-335
6938.454	-1605	6938.454	-1872.5	6938.454	-3485	6938.454	-1887.5	6938.454	-312.5
6938.455	-1640	6938.455	-1925	6938.455	-3577.5	6938.455	-1940	6938.455	-332.5
6938.456	-1730	6938.456	-1902.5	6938.456	-3830	6938.456	-2007.5	6938.456	-315
6938.457	-1730	6938.457	-1940	6938.457	-4002.5	6938.457	-2042.5	6938.457	-322.5
6938.458	-1812.5	6938.458	-1962.5	6938.458	-4340	6938.458	-2102.5	6938.458	-302.5
6938.459	-1915	6938.459	-2030	6938.459	-4502.5	6938.459	-2142.5	6938.459	-300
6938.46	-1962.5	6938.46	-2067.5	6938.46	-4660	6938.46	-2265	6938.46	-332.5
6938.461	-1987.5	6938.461	-2040	6938.461	-4787.5	6938.461	-2357.5	6938.461	-292.5
6938.462	-2012.5	6938.462	-1990	6938.462	-4717.5	6938.462	-2285	6938.462	-267.5
6938.463	-2032.5	6938.463	-1942.5	6938.463	-4787.5	6938.463	-2330	6938.463	-302.5
6938.464	-1935	6938.464	-1902.5	6938.464	-4697.5	6938.464	-2210	6938.464	-277.5
6938.465	-1835	6938.465	-1895	6938.465	-4527.5	6938.465	-2130	6938.465	-312.5
6938.466	-1765	6938.466	-1790	6938.466	-4355	6938.466	-1987.5	6938.466	-317.5
6938.467	-1680	6938.467	-1817.5	6938.467	-4170	6938.467	-1875	6938.467	-307.5
6938.468	-1457.5	6938.468	-1700	6938.468	-3767.5	6938.468	-1775	6938.468	-285
6938.469	-1415	6938.469	-1700	6938.469	-3675	6938.469	-1697.5	6938.469	-292.5
6938.47	-1307.5	6938.47	-1617.5	6938.47	-3567.5	6938.47	-1667.5	6938.47	-275
6938.471	-1142.5	6938.471	-1620	6938.471	-3315	6938.471	-1482.5	6938.471	-265
6938.472	-1157.5	6938.472	-1560	6938.472	-3315	6938.472	-1460	6938.472	-245
6938.473	-1005	6938.473	-1537.5	6938.473	-3330	6938.473	-1430	6938.473	-257.5
6938.474	-1052.5	6938.474	-1517.5	6938.474	-3495	6938.474	-1475	6938.474	-237.5
6938.475	-1072.5	6938.475	-1485	6938.475	-3667.5	6938.475	-1552.5	6938.475	-270
6938.476	-1135	6938.476	-1510	6938.476	-3762.5	6938.476	-1580	6938.476	-245
6938.477	-1192.5	6938.477	-1472.5	6938.477	-3900	6938.477	-1562.5	6938.477	-247.5
6938.478	-1285	6938.478	-1540	6938.478	-4262.5	6938.478	-1707.5	6938.478	-250
6938.479	-1472.5	6938.479	-1647.5	6938.479	-4325	6938.479	-1802.5	6938.479	-227.5
6938.48	-1497.5	6938.48	-1627.5	6938.48	-4532.5	6938.48	-1850	6938.48	-237.5
6938.481	-1602.5	6938.481	-1685	6938.481	-4722.5	6938.481	-1872.5	6938.481	-257.5
6938.482	-1575	6938.482	-1632.5	6938.482	-4625	6938.482	-1877.5	6938.482	-235
6938.483	-1617.5	6938.483	-1592.5	6938.483	-4685	6938.483	-1900	6938.483	-210
6938.484	-1517.5	6938.484	-1532.5	6938.484	-4697.5	6938.484	-1830	6938.484	-227.5
6938.485	-1500	6938.485	-1467.5	6938.485	-4400	6938.485	-1680	6938.485	-205
6938.486	-1400	6938.486	-1430	6938.486	-4147.5	6938.486	-1637.5	6938.486	-227.5
6938.487	-1340	6938.487	-1347.5	6938.487	-3917.5	6938.487	-1532.5	6938.487	-237.5
6938.488	-1107.5	6938.488	-1297.5	6938.488	-3700	6938.488	-1330	6938.488	-210
6938.489	-1015	6938.489	-1272.5	6938.489	-3647.5	6938.489	-1232.5	6938.489	-212.5
6938.49	-912.5	6938.49	-1230	6938.49	-3397.5	6938.49	-1212.5	6938.49	-205
6938.491	-795	6938.491	-1092.5	6938.491	-3155	6938.491	-1095	6938.491	-202.5
6938.492	-815	6938.492	-1170	6938.492	-3305	6938.492	-1127.5	6938.492	-210
6938.493	-687.5	6938.493	-1097.5	6938.493	-3172.5	6938.493	-1037.5	6938.493	-215
6938.494	-690	6938.494	-1137.5	6938.494	-3385	6938.494	-1027.5	6938.494	-212.5
6938.495	-762.5	6938.495	-1140	6938.495	-3580	6938.495	-1132.5	6938.495	-225
6938.496	-757.5	6938.496	-1195	6938.496	-3585	6938.496	-1127.5	6938.496	-205
6938.497	-840	6938.497	-1177.5	6938.497	-3775	6938.497	-1260	6938.497	-197.5
6938.498	-970	6938.498	-1160	6938.498	-4007.5	6938.498	-1307.5	6938.498	-227.5
6938.499	-1022.5	6938.499	-1175	6938.499	-4200	6938.499	-1352.5	6938.499	-200
6938.5	-1077.5	6938.5	-1192.5	6938.5	-4425	6938.5	-1470	6938.5	-197.5
6938.501	-1205	6938.501	-1185	6938.501	-4557.5	6938.501	-1482.5	6938.501	-207.5
6938.502	-1262.5	6938.502	-1202.5	6938.502	-4525	6938.502	-1497.5	6938.502	-207.5
6938.503	-1290	6938.503	-1225	6938.503	-4567.5	6938.503	-1560	6938.503	-202.5
6938.504	-1242.5	6938.504	-1172.5	6938.504	-4515	6938.504	-1437.5	6938.504	-190
6938.505	-1120	6938.505	-1085	6938.505	-4145	6938.505	-1287.5	6938.505	-177.5
6938.506	-997.5	6938.506	-1075	6938.506	-3960	6938.506	-1232.5	6938.506	-172.5
6938.507	-960	6938.507	-1045	6938.507	-3780	6938.507	-1187.5	6938.507	-170
6938.508	-777.5	6938.508	-992.5	6938.508	-3532.5	6938.508	-1032.5	6938.508	-165
6938.509	-727.5	6938.509	-960	6938.509	-3427.5	6938.509	-855	6938.509	-167.5
6938.51	-592.5	6938.51	-872.5	6938.51	-3185	6938.51	-817.5	6938.51	-182.5
6938.511	-425	6938.511	-817.5	6938.511	-3065	6938.511	-740	6938.511	-162.5
6938.512	-377.5	6938.512	-825	6938.512	-3085	6938.512	-702.5	6938.512	-175
6938.513	-352.5	6938.513	-732.5	6938.513	-3032.5	6938.513	-655	6938.513	-180
6938.514	-362.5	6938.514	-740	6938.514	-3062.5	6938.514	-620	6938.514	-142.5
6938.515	-395	6938.515	-760	6938.515	-3230	6938.515	-697.5	6938.515	-187.5
6938.516	-522.5	6938.516	-740	6938.516	-3512.5	6938.516	-745	6938.516	-170
6938.517	-542.5	6938.517	-732.5	6938.517	-3550	6938.517	-797.5	6938.517	-175
6938.518	-657.5	6938.518	-797.5	6938.518	-3767.5	6938.518	-915	6938.518	-165
6938.519	-782.5	6938.519	-795	6938.519	-3960	6938.519	-940	6938.519	-160
6938.52	-792.5	6938.52	-745	6938.52	-4105	6938.52	-985	6938.52	-162.5
6938.521	-960	6938.521	-720	6938.521	-4335	6938.521	-1070	6938.521	-150
6938.522	-952.5	6938.522	-675	6938.522	-4197.5	6938.522	-977.5	6938.522	-152.5
6938.523	-950	6938.523	-665	6938.523	-4207.5	6938.523	-1047.5	6938.523	-170
6938.524	-927.5	6938.524	-672.5	6938.524	-4127.5	6938.524	-1000	6938.524	-160
6938.525	-775	6938.525	-662.5	6938.525	-3965	6938.525	-910	6938.525	-185
6938.526	-685	6938.526	-622.5	6938.526	-3660	6938.526	-760	6938.526	-177.5
6938.527	-620	6938.527	-542.5	6938.527	-3530	6938.527	-697.5	6938.527	-165
6938.528	-445	6938.528	-477.5	6938.528	-3235	6938.528	-585	6938.528	-182.5
6938.529	-355	6938.529	-470	6938.529	-3060	6938.529	-500	6938.529	-165
6938.53	-207.5	6938.53	-397.5	6938.53	-2945	6938.53	-400	6938.53	-175
6938.531	-107.5	6938.531	-305	6938.531	-2795	6938.531	-317.5	6938.531	-175
6938.532	-187.5	6938.532	-317.5	6938.532	-2867.5	6938.532	-297.5	6938.532	-145
6938.533	-137.5	6938.533	-297.5	6938.533	-2822.5	6938.533	-235	6938.533	-157.5
6938.534	-112.5	6938.534	-255	6938.534	-2755	6938.534	-247.5	6938.534	-165
6938.535	-97.5	6938.535	-280	6938.535	-2935	6938.535	-300	6938.535	-157.5
6938.536	-282.5	6938.536	-377.5	6938.536	-3270	6938.536	-297.5	6938.536	-185
6938.537	-317.5	6938.537	-367.5	6938.537	-3452.5	6938.537	-367.5	6938.537	-160
6938.538	-390	6938.538	-340	6938.538	-3640	6938.538	-450	6938.538	-155
6938.539	-475	6938.539	-400	6938.539	-3822.5	6938.539	-490	6938.539	-157.5
6938.54	-602.5	6938.54	-425	6938.54	-3935	6938.54	-552.5	6938.54	-155
6938.541	-672.5	6938.541	-442.5	6938.541	-4030	6938.541	-582.5	6938.541	-175
6938.542	-635	6938.542	-390	6938.542	-3942.5	6938.542	-555	6938.542	-185
6938.543	-670	6938.543	-345	6938.543	-3975	6938.543	-590	6938.543	-172.5
6938.544	-655	6938.544	-345	6938.544	-3800	6938.544	-582.5	6938.544	-162.5
6938.545	-512.5	6938.545	-325	6938.545	-3770	6938.545	-550	6938.545	-175
6938.546	-370	6938.546	-230	6938.546	-3495	6938.546	-450	6938.546	-157.5
6938.547	-275	6938.547	-192.5	6938.547	-3207.5	6938.547	-372.5	6938.547	-165
6938.548	-132.5	6938.548	-82.5	6938.548	-2867.5	6938.548	-212.5	6938.548	-182.5
6938.549	-87.5	6938.549	-45	6938.549	-2797.5	6938.549	-147.5	6938.549	-160
6938.55	22.5	6938.55	30	6938.55	-2667.5	6938.55	-50	6938.55	-167.5
6938.551	137.5	6938.551	-15	6938.551	-2542.5	6938.551	87.5	6938.551	-140
6938.552	185	6938.552	17.5	6938.552	-2452.5	6938.552	67.5	6938.552	-125
6938.553	262.5	6938.553	50	6938.553	-2397.5	6938.553	125	6938.553	-157.5
6938.554	300	6938.554	57.5	6938.554	-2400	6938.554	137.5	6938.554	-132.5
6938.555	272.5	6938.555	52.5	6938.555	-2612.5	6938.555	125	6938.555	-142.5
6938.556	212.5	6938.556	105	6938.556	-2790	6938.556	30	6938.556	-182.5
6938.557	125	6938.557	50	6938.557	-2990	6938.557	-12.5	6938.557	-142.5
6938.558	17.5	6938.558	15	6938.558	-3202.5	6938.558	-142.5	6938.558	-167.5
6938.559	-130	6938.559	10	6938.559	-3490	6938.559	-182.5	6938.559	-137.5
6938.56	-127.5	6938.56	-2.5	6938.56	-3522.5	6938.56	-305	6938.56	-145
6938.561	-235	6938.561	-17.5	6938.561	-3715	6938.561	-312.5	6938.561	-137.5
6938.562	-230	6938.562	-65	6938.562	-3647.5	6938.562	-232.5	6938.562	-155
6938.563	-237.5	6938.563	-20	6938.563	-3797.5	6938.563	-277.5	6938.563	-157.5
6938.564	-277.5	6938.564	2.5	6938.564	-3507.5	6938.564	-192.5	6938.564	-140
6938.565	-165	6938.565	27.5	6938.565	-3392.5	6938.565	-180	6938.565	-152.5
6938.566	-32.5	6938.566	135	6938.566	-3072.5	6938.566	-42.5	6938.566	-157.5
6938.567	35	6938.567	182.5	6938.567	-2980	6938.567	40	6938.567	-152.5
6938.568	190	6938.568	212.5	6938.568	-2600	6938.568	230	6938.568	-130
6938.569	265	6938.569	302.5	6938.569	-2450	6938.569	275	6938.569	-120
6938.57	380	6938.57	247.5	6938.57	-2340	6938.57	300	6938.57	-115
6938.571	487.5	6938.571	305	6938.571	-2200	6938.571	392.5	6938.571	-97.5
6938.572	510	6938.572	327.5	6938.572	-2075	6938.572	402.5	6938.572	-127.5
6938.573	580	6938.573	385	6938.573	-2207.5	6938.573	472.5	6938.573	-87.5
6938.574	527.5	6938.574	325	6938.574	-2310	6938.574	445	6938.574	-112.5
6938.575	537.5	6938.575	332.5	6938.575	-2560	6938.575	425	6938.575	-90
6938.576	505	6938.576	297.5	6938.576	-2685	6938.576	407.5	6938.576	-92.5
6938.577	512.5	6938.577	287.5	6938.577	-2740	6938.577	320	6938.577	-102.5
6938.578	295	6938.578	215	6938.578	-3175	6938.578	202.5	6938.578	-75
6938.579	142.5	6938.579	217.5	6938.579	-3267.5	6938.579	162.5	6938.579	-117.5
6938.58	87.5	6938.58	185	6938.58	-3340	6938.58	117.5	6938.58	-115
6938.581	57.5	6938.581	177.5	6938.581	-3452.5	6938.581	7.5	6938.581	-102.5
6938.582	17.5	6938.582	205	6938.582	-3380	6938.582	-17.5	6938.582	-117.5
6938.583	7.5	6938.583	200	6938.583	-3485	6938.583	12.5	6938.583	-147.5
6938.584	-37.5	6938.584	217.5	6938.584	-3442.5	6938.584	35	6938.584	-112.5
6938.585	97.5	6938.585	355	6938.585	-3127.5	6938.585	95	6938.585	-100
6938.586	220	6938.586	387.5	6938.586	-2867.5	6938.586	182.5	6938.586	-102.5
6938.587	320	6938.587	440	6938.587	-2742.5	6938.587	275	6938.587	-112.5
6938.588	530	6938.588	435	6938.588	-2335	6938.588	420	6938.588	-120
6938.589	527.5	6938.589	417.5	6938.589	-2255	6938.589	500	6938.589	-110
6938.59	610	6938.59	452.5	6938.59	-2065	6938.59	545	6938.59	-135
6938.591	755	6938.591	490	6938.591	-2017.5	6938.591	627.5	6938.591	-110
6938.592	732.5	6938.592	500	6938.592	-2130	6938.592	635	6938.592	-125
6938.593	900	6938.593	527.5	6938.593	-1957.5	6938.593	677.5	6938.593	-110
6938.594	842.5	6938.594	492.5	6938.594	-1890	6938.594	742.5	6938.594	-90
6938.595	752.5	6938.595	567.5	6938.595	-2162.5	6938.595	670	6938.595	-107.5
6938.596	712.5	6938.596	490	6938.596	-2237.5	6938.596	620	6938.596	-105
6938.597	647.5	6938.597	457.5	6938.597	-2472.5	6938.597	545	6938.597	-92.5
6938.598	550	6938.598	420	6938.598	-2850	6938.598	372.5	6938.598	-107.5
6938.599	525	6938.599	450	6938.599	-2840	6938.599	352.5	6938.599	-117.5
6938.6	365	6938.6	360	6938.6	-3077.5	6938.6	205	6938.6	-92.5
6938.601	227.5	6938.601	380	6938.601	-3205	6938.601	165	6938.601	-95
6938.602	205	6938.602	342.5	6938.602	-3032.5	6938.602	182.5	6938.602	-107.5
6938.603	235	6938.603	320	6938.603	-3032.5	6938.603	162.5	6938.603	-107.5
6938.604	235	6938.604	350	6938.604	-3077.5	6938.604	170	6938.604	-105
6938.605	267.5	6938.605	467.5	6938.605	-2782.5	6938.605	292.5	6938.605	-117.5
6938.606	425	6938.606	452.5	6938.606	-2575	6938.606	337.5	6938.606	-97.5
6938.607	510	6938.607	495	6938.607	-2532.5	6938.607	452.5	6938.607	-112.5
6938.608	667.5	6938.608	502.5	6938.608	-2190	6938.608	540	6938.608	-112.5
6938.609	770	6938.609	630	6938.609	-2197.5	6938.609	625	6938.609	-112.5
6938.61	827.5	6938.61	665	6938.61	-1985	6938.61	695	6938.61	-107.5
6938.611	842.5	6938.611	657.5	6938.611	-1825	6938.611	805	6938.611	-120
6938.612	865	6938.612	630	6938.612	-1957.5	6938.612	765	6938.612	-102.5
6938.613	847.5	6938.613	650	6938.613	-1805	6938.613	792.5	6938.613	-112.5
6938.614	917.5	6938.614	717.5	6938.614	-1795	6938.614	822.5	6938.614	-115
6938.615	855	6938.615	580	6938.615	-2017.5	6938.615	770	6938.615	-97.5
6938.616	747.5	6938.616	642.5	6938.616	-2165	6938.616	730	6938.616	-112.5
6938.617	542.5	6938.617	470	6938.617	-2530	6938.617	542.5	6938.617	-110
6938.618	580	6938.618	490	6938.618	-2595	6938.618	472.5	6938.618	-125
6938.619	495	6938.619	512.5	6938.619	-2657.5	6938.619	407.5	6938.619	-120
6938.62	397.5	6938.62	472.5	6938.62	-2897.5	6938.62	250	6938.62	-125
6938.621	265	6938.621	405	6938.621	-3037.5	6938.621	165	6938.621	-125
6938.622	175	6938.622	370	6938.622	-3027.5	6938.622	105	6938.622	-155
6938.623	50	6938.623	207.5	6938.623	-3105	6938.623	20	6938.623	-165
6938.624	155	6938.624	295	6938.624	-3160	6938.624	137.5	6938.624	-155
6938.625	470	6938.625	545	6938.625	-2735	6938.625	372.5	6938.625	-115
6938.626	532.5	6938.626	532.5	6938.626	-2572.5	6938.626	417.5	6938.626	-145
6938.627	360	6938.627	282.5	6938.627	-2647.5	6938.627	202.5	6938.627	-235
6938.628	377.5	6938.628	205	6938.628	-2425	6938.628	245	6938.628	-200
6938.629	-7.5	6938.629	-330	6938.629	-2787.5	6938.629	-267.5	6938.629	-380
6938.63	-182.5	6938.63	-497.5	6938.63	-2740	6938.63	-362.5	6938.63	-410
6938.631	-225	6938.631	-532.5	6938.631	-2767.5	6938.631	-417.5	6938.631	-445
6938.632	-1212.5	6938.632	-1625	6938.632	-3582.5	6938.632	-1497.5	6938.632	-730
6938.633	-1432.5	6938.633	-1857.5	6938.633	-3947.5	6938.633	-1695	6938.633	-752.5
6938.634	-1210	6938.634	-1777.5	6938.634	-3837.5	6938.634	-1467.5	6938.634	-695
6938.635	-1195	6938.635	-1592.5	6938.635	-3990	6938.635	-1392.5	6938.635	-660
6938.636	-1402.5	6938.636	-1650	6938.636	-4250	6938.636	-1502.5	6938.636	-685
6938.637	-1210	6938.637	-1520	6938.637	-4227.5	6938.637	-1315	6938.637	-610
6938.638	-737.5	6938.638	-842.5	6938.638	-4097.5	6938.638	-810	6938.638	-417.5
6938.639	-842.5	6938.639	-980	6938.639	-3982.5	6938.639	-947.5	6938.639	-467.5
6938.64	-1477.5	6938.64	-1517.5	6938.64	-4610	6938.64	-1592.5	6938.64	-617.5
6938.641	-1820	6938.641	-1790	6938.641	-5000	6938.641	-1952.5	6938.641	-687.5
6938.642	-1962.5	6938.642	-1965	6938.642	-5165	6938.642	-2132.5	6938.642	-725
