A1(X)	A1(Y)	A2(X)	A2(Y)	A3(X)	A3(Y)	B2(X)	B2(Y)	B3(X)	B3(Y)
6967.165	-5672.5	6967.165	-5610	6967.165	-5027.5	6967.165	-5155	6967.165	-4787.5
6967.166	-5617.5	6967.166	-5490	6967.166	-5012.5	6967.166	-5165	6967.166	-4740
6967.167	-5590	6967.167	-5510	6967.167	-4962.5	6967.167	-5087.5	6967.167	-4730
6967.168	-5620	6967.168	-5582.5	6967.168	-5000	6967.168	-5102.5	6967.168	-4757.5
6967.169	-5690	6967.169	-5595	6967.169	-4985	6967.169	-5127.5	6967.169	-4735
6967.17	-5675	6967.17	-5650	6967.17	-4980	6967.17	-5187.5	6967.17	-4740
6967.171	-5677.5	6967.171	-5712.5	6967.171	-4952.5	6967.171	-5165	6967.171	-4687.5
6967.172	-5682.5	6967.172	-5780	6967.172	-4920	6967.172	-5167.5	6967.172	-4687.5
6967.173	-5755	6967.173	-5897.5	6967.173	-4922.5	6967.173	-5200	6967.173	-4667.5
6967.174	-5847.5	6967.174	-5982.5	6967.174	-4905	6967.174	-5270	6967.174	-4672.5
6967.175	-5740	6967.175	-6055	6967.175	-4885	6967.175	-5277.5	6967.175	-4632.5
6967.176	-5760	6967.176	-6025	6967.176	-4887.5	6967.176	-5222.5	6967.176	-4642.5
6967.177	-5800	6967.177	-6040	6967.177	-4882.5	6967.177	-5282.5	6967.177	-4612.5
6967.178	-5777.5	6967.178	-5960	6967.178	-4805	6967.178	-5117.5	6967.178	-4525
6967.179	-5622.5	6967.179	-5815	6967.179	-4752.5	6967.179	-5085	6967.179	-4482.5
6967.18	-5607.5	6967.18	-5772.5	6967.18	-4770	6967.18	-5030	6967.18	-4475
6967.181	-5505	6967.181	-5590	6967.181	-4707.5	6967.181	-4947.5	6967.181	-4407.5
6967.182	-5410	6967.182	-5525	6967.182	-4677.5	6967.182	-4875	6967.182	-4362.5
6967.183	-5310	6967.183	-5432.5	6967.183	-4667.5	6967.183	-4827.5	6967.183	-4345
6967.184	-5252.5	6967.184	-5302.5	6967.184	-4642.5	6967.184	-4762.5	6967.184	-4280
6967.185	-5185	6967.185	-5230	6967.185	-4615	6967.185	-4735	6967.185	-4242.5
6967.186	-5115	6967.186	-5205	6967.186	-4565	6967.186	-4680	6967.186	-4215
6967.187	-5215	6967.187	-5105	6967.187	-4562.5	6967.187	-4627.5	6967.187	-4225
6967.188	-5187.5	6967.188	-5160	6967.188	-4572.5	6967.188	-4590	6967.188	-4245
6967.189	-5230	6967.189	-5185	6967.189	-4537.5	6967.189	-4687.5	6967.189	-4185
6967.19	-5260	6967.19	-5287.5	6967.19	-4482.5	6967.19	-4695	6967.19	-4197.5
6967.191	-5302.5	6967.191	-5340	6967.191	-4497.5	6967.191	-4730	6967.191	-4185
6967.192	-5310	6967.192	-5402.5	6967.192	-4482.5	6967.192	-4730	6967.192	-4085
6967.193	-5302.5	6967.193	-5500	6967.193	-4450	6967.193	-4762.5	6967.193	-4102.5
6967.194	-5322.5	6967.194	-5495	6967.194	-4445	6967.194	-4737.5	6967.194	-4102.5
6967.195	-5332.5	6967.195	-5537.5	6967.195	-4422.5	6967.195	-4750	6967.195	-4092.5
6967.196	-5317.5	6967.196	-5570	6967.196	-4407.5	6967.196	-4747.5	6967.196	-4100
6967.197	-5220	6967.197	-5540	6967.197	-4385	6967.197	-4725	6967.197	-4020
6967.198	-5142.5	6967.198	-5405	6967.198	-4285	6967.198	-4627.5	6967.198	-3922.5
6967.199	-5102.5	6967.199	-5322.5	6967.199	-4252.5	6967.199	-4590	6967.199	-3920
6967.2	-5075	6967.2	-5165	6967.2	-4250	6967.2	-4512.5	6967.2	-3857.5
6967.201	-4962.5	6967.201	-5045	6967.201	-4192.5	6967.201	-4500	6967.201	-3832.5
6967.202	-4932.5	6967.202	-4970	6967.202	-4172.5	6967.202	-4390	6967.202	-3772.5
6967.203	-4762.5	6967.203	-4915	6967.203	-4127.5	6967.203	-4300	6967.203	-3755
6967.204	-4687.5	6967.204	-4737.5	6967.204	-4057.5	6967.204	-4250	6967.204	-3690
6967.205	-4617.5	6967.205	-4650	6967.205	-4047.5	6967.205	-4217.5	6967.205	-3642.5
6967.206	-4657.5	6967.206	-4620	6967.206	-4040	6967.206	-4135	6967.206	-3612.5
6967.207	-4607.5	6967.207	-4550	6967.207	-3995	6967.207	-4127.5	6967.207	-3590
6967.208	-4682.5	6967.208	-4540	6967.208	-3977.5	6967.208	-4127.5	6967.208	-3577.5
6967.209	-4682.5	6967.209	-4675	6967.209	-3955	6967.209	-4162.5	6967.209	-3572.5
6967.21	-4752.5	6967.21	-4600	6967.21	-3937.5	6967.21	-4150	6967.21	-3542.5
6967.211	-4745	6967.211	-4755	6967.211	-3917.5	6967.211	-4177.5	6967.211	-3512.5
6967.212	-4720	6967.212	-4770	6967.212	-3857.5	6967.212	-4152.5	6967.212	-3452.5
6967.213	-4652.5	6967.213	-4840	6967.213	-3855	6967.213	-4227.5	6967.213	-3475
6967.214	-4710	6967.214	-4870	6967.214	-3790	6967.214	-4222.5	6967.214	-3397.5
6967.215	-4700	6967.215	-4945	6967.215	-3807.5	6967.215	-4245	6967.215	-3427.5
6967.216	-4792.5	6967.216	-4962.5	6967.216	-3750	6967.216	-4205	6967.216	-3420
6967.217	-4720	6967.217	-4922.5	6967.217	-3742.5	6967.217	-4182.5	6967.217	-3360
6967.218	-4742.5	6967.218	-4802.5	6967.218	-3647.5	6967.218	-4077.5	6967.218	-3285
6967.219	-4557.5	6967.219	-4722.5	6967.219	-3605	6967.219	-4025	6967.219	-3275
6967.22	-4495	6967.22	-4612.5	6967.22	-3592.5	6967.22	-3965	6967.22	-3242.5
6967.221	-4325	6967.221	-4490	6967.221	-3512.5	6967.221	-3912.5	6967.221	-3122.5
6967.222	-4272.5	6967.222	-4372.5	6967.222	-3497.5	6967.222	-3825	6967.222	-3110
6967.223	-4142.5	6967.223	-4212.5	6967.223	-3447.5	6967.223	-3770	6967.223	-3007.5
6967.224	-4100	6967.224	-4115	6967.224	-3405	6967.224	-3682.5	6967.224	-3010
6967.225	-4077.5	6967.225	-4037.5	6967.225	-3380	6967.225	-3595	6967.225	-2985
6967.226	-4077.5	6967.226	-4035	6967.226	-3345	6967.226	-3590	6967.226	-2912.5
6967.227	-4057.5	6967.227	-3990	6967.227	-3302.5	6967.227	-3602.5	6967.227	-2907.5
6967.228	-3992.5	6967.228	-3965	6967.228	-3272.5	6967.228	-3585	6967.228	-2877.5
6967.229	-4032.5	6967.229	-3960	6967.229	-3287.5	6967.229	-3580	6967.229	-2837.5
6967.23	-4025	6967.23	-4010	6967.23	-3252.5	6967.23	-3577.5	6967.23	-2812.5
6967.231	-4062.5	6967.231	-4080	6967.231	-3222.5	6967.231	-3602.5	6967.231	-2815
6967.232	-4077.5	6967.232	-4195	6967.232	-3172.5	6967.232	-3612.5	6967.232	-2757.5
6967.233	-4012.5	6967.233	-4230	6967.233	-3140	6967.233	-3602.5	6967.233	-2735
6967.234	-4162.5	6967.234	-4300	6967.234	-3150	6967.234	-3637.5	6967.234	-2742.5
6967.235	-4095	6967.235	-4247.5	6967.235	-3097.5	6967.235	-3587.5	6967.235	-2687.5
6967.236	-4135	6967.236	-4300	6967.236	-3060	6967.236	-3592.5	6967.236	-2667.5
6967.237	-4077.5	6967.237	-4332.5	6967.237	-3025	6967.237	-3552.5	6967.237	-2592.5
6967.238	-4035	6967.238	-4180	6967.238	-2995	6967.238	-3540	6967.238	-2585
6967.239	-3972.5	6967.239	-4102.5	6967.239	-2947.5	6967.239	-3437.5	6967.239	-2547.5
6967.24	-3875	6967.24	-4042.5	6967.24	-2927.5	6967.24	-3370	6967.24	-2500
6967.241	-3732.5	6967.241	-3847.5	6967.241	-2885	6967.241	-3307.5	6967.241	-2435
6967.242	-3612.5	6967.242	-3762.5	6967.242	-2812.5	6967.242	-3210	6967.242	-2365
6967.243	-3685	6967.243	-3627.5	6967.243	-2782.5	6967.243	-3142.5	6967.243	-2327.5
6967.244	-3522.5	6967.244	-3482.5	6967.244	-2757.5	6967.244	-3115	6967.244	-2267.5
6967.245	-3490	6967.245	-3390	6967.245	-2672.5	6967.245	-3005	6967.245	-2217.5
6967.246	-3417.5	6967.246	-3355	6967.246	-2667.5	6967.246	-2927.5	6967.246	-2192.5
6967.247	-3430	6967.247	-3372.5	6967.247	-2662.5	6967.247	-2975	6967.247	-2197.5
6967.248	-3415	6967.248	-3360	6967.248	-2635	6967.248	-2967.5	6967.248	-2150
6967.249	-3447.5	6967.249	-3395	6967.249	-2590	6967.249	-2952.5	6967.249	-2110
6967.25	-3457.5	6967.25	-3415	6967.25	-2590	6967.25	-2970	6967.25	-2097.5
6967.251	-3552.5	6967.251	-3442.5	6967.251	-2597.5	6967.251	-2955	6967.251	-2112.5
6967.252	-3485	6967.252	-3552.5	6967.252	-2510	6967.252	-3002.5	6967.252	-2065
6967.253	-3635	6967.253	-3527.5	6967.253	-2525	6967.253	-2945	6967.253	-2070
6967.254	-3557.5	6967.254	-3650	6967.254	-2490	6967.254	-2960	6967.254	-1992.5
6967.255	-3472.5	6967.255	-3650	6967.255	-2437.5	6967.255	-2970	6967.255	-1970
6967.256	-3487.5	6967.256	-3635	6967.256	-2420	6967.256	-2965	6967.256	-1960
6967.257	-3440	6967.257	-3640	6967.257	-2425	6967.257	-2917.5	6967.257	-1920
6967.258	-3327.5	6967.258	-3577.5	6967.258	-2392.5	6967.258	-2845	6967.258	-1905
6967.259	-3265	6967.259	-3427.5	6967.259	-2345	6967.259	-2792.5	6967.259	-1830
6967.26	-3225	6967.26	-3397.5	6967.26	-2267.5	6967.26	-2745	6967.26	-1760
6967.261	-3055	6967.261	-3267.5	6967.261	-2217.5	6967.261	-2625	6967.261	-1695
6967.262	-3007.5	6967.262	-3142.5	6967.262	-2197.5	6967.262	-2575	6967.262	-1662.5
6967.263	-2915	6967.263	-3072.5	6967.263	-2205	6967.263	-2530	6967.263	-1687.5
6967.264	-2790	6967.264	-3000	6967.264	-2097.5	6967.264	-2397.5	6967.264	-1612.5
6967.265	-2880	6967.265	-2892.5	6967.265	-2102.5	6967.265	-2357.5	6967.265	-1612.5
6967.266	-2847.5	6967.266	-2805	6967.266	-2065	6967.266	-2332.5	6967.266	-1547.5
6967.267	-2805	6967.267	-2782.5	6967.267	-2067.5	6967.267	-2257.5	6967.267	-1567.5
6967.268	-2677.5	6967.268	-2822.5	6967.268	-2032.5	6967.268	-2217.5	6967.268	-1522.5
6967.269	-2755	6967.269	-2882.5	6967.269	-2017.5	6967.269	-2242.5	6967.269	-1517.5
6967.27	-2762.5	6967.27	-2947.5	6967.27	-2005	6967.27	-2275	6967.27	-1480
6967.271	-2775	6967.271	-2990	6967.271	-2007.5	6967.271	-2372.5	6967.271	-1510
6967.272	-2842.5	6967.272	-3042.5	6967.272	-2005	6967.272	-2382.5	6967.272	-1462.5
6967.273	-2785	6967.273	-3085	6967.273	-2017.5	6967.273	-2367.5	6967.273	-1495
6967.274	-2815	6967.274	-3252.5	6967.274	-1967.5	6967.274	-2405	6967.274	-1490
6967.275	-2837.5	6967.275	-3227.5	6967.275	-1965	6967.275	-2380	6967.275	-1480
6967.276	-2820	6967.276	-3225	6967.276	-1927.5	6967.276	-2317.5	6967.276	-1412.5
6967.277	-2752.5	6967.277	-3110	6967.277	-1927.5	6967.277	-2327.5	6967.277	-1390
6967.278	-2707.5	6967.278	-3180	6967.278	-1880	6967.278	-2230	6967.278	-1382.5
6967.279	-2620	6967.279	-2987.5	6967.279	-1832.5	6967.279	-2157.5	6967.279	-1287.5
6967.28	-2487.5	6967.28	-2905	6967.28	-1785	6967.28	-2125	6967.28	-1235
6967.281	-2430	6967.281	-2837.5	6967.281	-1762.5	6967.281	-2042.5	6967.281	-1237.5
6967.282	-2400	6967.282	-2747.5	6967.282	-1750	6967.282	-1955	6967.282	-1195
6967.283	-2237.5	6967.283	-2647.5	6967.283	-1700	6967.283	-1860	6967.283	-1157.5
6967.284	-2175	6967.284	-2547.5	6967.284	-1662.5	6967.284	-1832.5	6967.284	-1162.5
6967.285	-2052.5	6967.285	-2435	6967.285	-1647.5	6967.285	-1770	6967.285	-1125
6967.286	-2057.5	6967.286	-2407.5	6967.286	-1632.5	6967.286	-1725	6967.286	-1102.5
6967.287	-2035	6967.287	-2360	6967.287	-1587.5	6967.287	-1690	6967.287	-1085
6967.288	-2035	6967.288	-2362.5	6967.288	-1615	6967.288	-1705	6967.288	-1070
6967.289	-2027.5	6967.289	-2377.5	6967.289	-1582.5	6967.289	-1705	6967.289	-1017.5
6967.29	-1990	6967.29	-2420	6967.29	-1632.5	6967.29	-1672.5	6967.29	-1060
6967.291	-2050	6967.291	-2517.5	6967.291	-1595	6967.291	-1755	6967.291	-1055
6967.292	-2132.5	6967.292	-2565	6967.292	-1605	6967.292	-1810	6967.292	-1072.5
6967.293	-2092.5	6967.293	-2552.5	6967.293	-1565	6967.293	-1785	6967.293	-1037.5
6967.294	-2117.5	6967.294	-2717.5	6967.294	-1555	6967.294	-1790	6967.294	-1050
6967.295	-2122.5	6967.295	-2832.5	6967.295	-1595	6967.295	-1867.5	6967.295	-1110
6967.296	-2257.5	6967.296	-2912.5	6967.296	-1652.5	6967.296	-1905	6967.296	-1150
6967.297	-2230	6967.297	-2952.5	6967.297	-1682.5	6967.297	-1945	6967.297	-1185
6967.298	-2207.5	6967.298	-2897.5	6967.298	-1707.5	6967.298	-1970	6967.298	-1217.5
6967.299	-2127.5	6967.299	-2762.5	6967.299	-1695	6967.299	-1845	6967.299	-1182.5
6967.3	-2067.5	6967.3	-2710	6967.3	-1695	6967.3	-1860	6967.3	-1147.5
6967.301	-2065	6967.301	-2782.5	6967.301	-1840	6967.301	-1937.5	6967.301	-1332.5
6967.302	-2412.5	6967.302	-3005	6967.302	-2162.5	6967.302	-2197.5	6967.302	-1642.5
6967.303	-2480	6967.303	-3100	6967.303	-2365	6967.303	-2327.5	6967.303	-1837.5
6967.304	-2512.5	6967.304	-3137.5	6967.304	-2387.5	6967.304	-2365	6967.304	-1887.5
6967.305	-2812.5	6967.305	-3350	6967.305	-2712.5	6967.305	-2617.5	6967.305	-2215
6967.306	-2762.5	6967.306	-3297.5	6967.306	-2775	6967.306	-2590	6967.306	-2230
6967.307	-2832.5	6967.307	-3292.5	6967.307	-2807.5	6967.307	-2620	6967.307	-2287.5
6967.308	-3005	6967.308	-3497.5	6967.308	-2950	6967.308	-2790	6967.308	-2450
6967.309	-3560	6967.309	-4160	6967.309	-3537.5	6967.309	-3415	6967.309	-3035
6967.31	-4227.5	6967.31	-4812.5	6967.31	-4197.5	6967.31	-4055	6967.31	-3685
6967.311	-3887.5	6967.311	-4502.5	6967.311	-3740	6967.311	-3687.5	6967.311	-3240
6967.312	-3480	6967.312	-4225	6967.312	-3290	6967.312	-3285	6967.312	-2817.5
6967.313	-3317.5	6967.313	-4110	6967.313	-3135	6967.313	-3092.5	6967.313	-2597.5
6967.314	-3010	6967.314	-3840	6967.314	-2707.5	6967.314	-2797.5	6967.314	-2257.5
6967.315	-2530	6967.315	-3335	6967.315	-2187.5	6967.315	-2222.5	6967.315	-1697.5
6967.316	-2750	6967.316	-3680	6967.316	-2492.5	6967.316	-2520	6967.316	-2005
6967.317	-2492.5	6967.317	-3372.5	6967.317	-2197.5	6967.317	-2282.5	6967.317	-1727.5
6967.318	-2020	6967.318	-2990	6967.318	-1735	6967.318	-1837.5	6967.318	-1247.5
6967.319	-2235	6967.319	-3065	6967.319	-1997.5	6967.319	-2020	6967.319	-1467.5
6967.32	-2347.5	6967.32	-3110	6967.32	-2067.5	6967.32	-2097.5	6967.32	-1602.5
6967.321	-2275	6967.321	-2977.5	6967.321	-2115	6967.321	-2032.5	6967.321	-1622.5
6967.322	-2407.5	6967.322	-3082.5	6967.322	-2215	6967.322	-2102.5	6967.322	-1747.5
6967.323	-1587.5	6967.323	-2245	6967.323	-1435	6967.323	-1355	6967.323	-962.5
6967.324	-1442.5	6967.324	-2000	6967.324	-1307.5	6967.324	-1130	6967.324	-822.5
6967.325	-1227.5	6967.325	-1797.5	6967.325	-1187.5	6967.325	-927.5	6967.325	-665
6967.326	-1352.5	6967.326	-2055	6967.326	-1507.5	6967.326	-1142.5	6967.326	-1022.5
6967.327	-1575	6967.327	-2217.5	6967.327	-1672.5	6967.327	-1385	6967.327	-1242.5
6967.328	-1740	6967.328	-2355	6967.328	-1815	6967.328	-1475	6967.328	-1382.5
6967.329	-1902.5	6967.329	-2455	6967.329	-1877.5	6967.329	-1612.5	6967.329	-1425
6967.33	-1912.5	6967.33	-2670	6967.33	-1947.5	6967.33	-1702.5	6967.33	-1487.5
6967.331	-2032.5	6967.331	-2765	6967.331	-2065	6967.331	-1805	6967.331	-1627.5
6967.332	-2210	6967.332	-2870	6967.332	-2117.5	6967.332	-1887.5	6967.332	-1680
6967.333	-2225	6967.333	-3000	6967.333	-2120	6967.333	-1952.5	6967.333	-1677.5
6967.334	-2380	6967.334	-3140	6967.334	-2167.5	6967.334	-2022.5	6967.334	-1742.5
6967.335	-2415	6967.335	-3242.5	6967.335	-2192.5	6967.335	-2040	6967.335	-1807.5
6967.336	-2372.5	6967.336	-3252.5	6967.336	-2220	6967.336	-2092.5	6967.336	-1817.5
6967.337	-2377.5	6967.337	-3240	6967.337	-2197.5	6967.337	-2072.5	6967.337	-1812.5
6967.338	-2367.5	6967.338	-3182.5	6967.338	-2195	6967.338	-2107.5	6967.338	-1775
6967.339	-2355	6967.339	-3145	6967.339	-2170	6967.339	-2045	6967.339	-1805
6967.34	-2187.5	6967.34	-3032.5	6967.34	-2160	6967.34	-1952.5	6967.34	-1762.5
6967.341	-2162.5	6967.341	-2947.5	6967.341	-2092.5	6967.341	-1885	6967.341	-1697.5
6967.342	-2075	6967.342	-2800	6967.342	-2090	6967.342	-1772.5	6967.342	-1695
6967.343	-2057.5	6967.343	-2732.5	6967.343	-2060	6967.343	-1735	6967.343	-1665
6967.344	-1882.5	6967.344	-2585	6967.344	-2005	6967.344	-1630	6967.344	-1625
6967.345	-1855	6967.345	-2497.5	6967.345	-1990	6967.345	-1525	6967.345	-1585
6967.346	-1790	6967.346	-2420	6967.346	-1952.5	6967.346	-1542.5	6967.346	-1555
6967.347	-1840	6967.347	-2380	6967.347	-1945	6967.347	-1482.5	6967.347	-1535
6967.348	-1835	6967.348	-2415	6967.348	-1865	6967.348	-1467.5	6967.348	-1480
6967.349	-1775	6967.349	-2422.5	6967.349	-1870	6967.349	-1417.5	6967.349	-1502.5
6967.35	-1835	6967.35	-2417.5	6967.35	-1827.5	6967.35	-1417.5	6967.35	-1457.5
6967.351	-1810	6967.351	-2525	6967.351	-1805	6967.351	-1440	6967.351	-1432.5
6967.352	-1842.5	6967.352	-2597.5	6967.352	-1780	6967.352	-1480	6967.352	-1422.5
6967.353	-1817.5	6967.353	-2630	6967.353	-1750	6967.353	-1447.5	6967.353	-1387.5
6967.354	-1857.5	6967.354	-2722.5	6967.354	-1757.5	6967.354	-1445	6967.354	-1427.5
6967.355	-1877.5	6967.355	-2737.5	6967.355	-1717.5	6967.355	-1405	6967.355	-1362.5
6967.356	-1767.5	6967.356	-2752.5	6967.356	-1682.5	6967.356	-1430	6967.356	-1352.5
6967.357	-1852.5	6967.357	-2710	6967.357	-1645	6967.357	-1390	6967.357	-1320
6967.358	-1812.5	6967.358	-2635	6967.358	-1647.5	6967.358	-1322.5	6967.358	-1292.5
6967.359	-1737.5	6967.359	-2530	6967.359	-1570	6967.359	-1222.5	6967.359	-1255
6967.36	-1522.5	6967.36	-2355	6967.36	-1540	6967.36	-1165	6967.36	-1175
6967.361	-1445	6967.361	-2285	6967.361	-1472.5	6967.361	-1067.5	6967.361	-1105
6967.362	-1410	6967.362	-2132.5	6967.362	-1467.5	6967.362	-1005	6967.362	-1107.5
6967.363	-1352.5	6967.363	-2067.5	6967.363	-1397.5	6967.363	-882.5	6967.363	-1025
6967.364	-1327.5	6967.364	-1897.5	6967.364	-1337.5	6967.364	-852.5	6967.364	-960
6967.365	-1222.5	6967.365	-1835	6967.365	-1305	6967.365	-747.5	6967.365	-952.5
6967.366	-1137.5	6967.366	-1850	6967.366	-1342.5	6967.366	-737.5	6967.366	-1010
6967.367	-1155	6967.367	-1760	6967.367	-1297.5	6967.367	-640	6967.367	-925
6967.368	-1157.5	6967.368	-1765	6967.368	-1272.5	6967.368	-627.5	6967.368	-895
6967.369	-1182.5	6967.369	-1800	6967.369	-1230	6967.369	-640	6967.369	-880
6967.37	-1262.5	6967.37	-1820	6967.37	-1202.5	6967.37	-685	6967.37	-845
6967.371	-1262.5	6967.371	-1882.5	6967.371	-1137.5	6967.371	-700	6967.371	-812.5
6967.372	-1272.5	6967.372	-1900	6967.372	-1175	6967.372	-665	6967.372	-790
6967.373	-1327.5	6967.373	-1972.5	6967.373	-1140	6967.373	-675	6967.373	-822.5
6967.374	-1455	6967.374	-2130	6967.374	-1130	6967.374	-730	6967.374	-787.5
6967.375	-1535	6967.375	-2207.5	6967.375	-1122.5	6967.375	-747.5	6967.375	-780
6967.376	-1762.5	6967.376	-2515	6967.376	-1280	6967.376	-930	6967.376	-877.5
6967.377	-2255	6967.377	-2995	6967.377	-1527.5	6967.377	-1180	6967.377	-1092.5
6967.378	-1992.5	6967.378	-2687.5	6967.378	-1087.5	6967.378	-725	6967.378	-580
6967.379	-762.5	6967.379	-1585	6967.379	55	6967.379	645	6967.379	572.5
6967.38	1720	6967.38	855	6967.38	2245	6967.38	3190	6967.38	2772.5
6967.381	4992.5	6967.381	3870	6967.381	4060	6967.381	5745	6967.381	4415
6967.382	10175	6967.382	8747.5	6967.382	7947.5	6967.382	10160	6967.382	8050
6967.383	16167.5	6967.383	14675	6967.383	14065	6967.383	16080	6967.383	14100
6967.384	23732.5	6967.384	22145	6967.384	23120	6967.384	24012.5	6967.384	23350
6967.385	31257.5	6967.385	29922.5	6967.385	32047.5	6967.385	31725	6967.385	32447.5
6967.386	37060	6967.386	36420	6967.386	39780	6967.386	37902.5	6967.386	40220
6967.387	41040	6967.387	41537.5	6967.387	47350	6967.387	44357.5	6967.387	48100
6967.388	45992.5	6967.388	48092.5	6967.388	58047.5	6967.388	52675	6967.388	59522.5
6967.389	50277.5	6967.389	53492.5	6967.389	59835	6967.389	50420	6967.389	60980
6967.39	50295	6967.39	53847.5	6967.39	29950	6967.39	36032.5	6967.39	25085
6967.391	46970	6967.391	50065	6967.391	25435	6967.391	34872.5	6967.391	19775
6967.392	35557.5	6967.392	33330	6967.392	12595	6967.392	20827.5	6967.392	9062.5
6967.393	20017.5	6967.393	14687.5	6967.393	5360	6967.393	7795	6967.393	2980
6967.394	11537.5	6967.394	9647.5	6967.394	4747.5	6967.394	6225	6967.394	2852.5
6967.395	9925	6967.395	8612.5	6967.395	5190	6967.395	6082.5	6967.395	3627.5
6967.396	9047.5	6967.396	8035	6967.396	5457.5	6967.396	5940	6967.396	4092.5
6967.397	7287.5	6967.397	6160	6967.397	4257.5	6967.397	4617.5	6967.397	3137.5
6967.398	6545	6967.398	5610	6967.398	4030	6967.398	4002.5	6967.398	2997.5
6967.399	7010	6967.399	6237.5	6967.399	4737.5	6967.399	4365	6967.399	3732.5
6967.4	7782.5	6967.4	7027.5	6967.4	5387.5	6967.4	4857.5	6967.4	4350
6967.401	8060	6967.401	7372.5	6967.401	5342.5	6967.401	5022.5	6967.401	4332.5
6967.402	8495	6967.402	7782.5	6967.402	5617.5	6967.402	5305	6967.402	4590
6967.403	9485	6967.403	8602.5	6967.403	6322.5	6967.403	6100	6967.403	5337.5
6967.404	10502.5	6967.404	9645	6967.404	7140	6967.404	7100	6967.404	6137.5
6967.405	11612.5	6967.405	10805	6967.405	8025	6967.405	8237.5	6967.405	7015
6967.406	12737.5	6967.406	11947.5	6967.406	9020	6967.406	9377.5	6967.406	8017.5
6967.407	13770	6967.407	13002.5	6967.407	9950	6967.407	10612.5	6967.407	8955
6967.408	14620	6967.408	14032.5	6967.408	10937.5	6967.408	11817.5	6967.408	9950
6967.409	15330	6967.409	14877.5	6967.409	11847.5	6967.409	12827.5	6967.409	10845
6967.41	15997.5	6967.41	15575	6967.41	12637.5	6967.41	13817.5	6967.41	11690
6967.411	16465	6967.411	16080	6967.411	13285	6967.411	14585	6967.411	12342.5
6967.412	16725	6967.412	16445	6967.412	13780	6967.412	15200	6967.412	12877.5
6967.413	16910	6967.413	16705	6967.413	14190	6967.413	15620	6967.413	13317.5
6967.414	16985	6967.414	16847.5	6967.414	14420	6967.414	15872.5	6967.414	13582.5
6967.415	16955	6967.415	16907.5	6967.415	14587.5	6967.415	16067.5	6967.415	13725
6967.416	16917.5	6967.416	16917.5	6967.416	14585	6967.416	16157.5	6967.416	13747.5
6967.417	16852.5	6967.417	16785	6967.417	14580	6967.417	16122.5	6967.417	13762.5
6967.418	16662.5	6967.418	16677.5	6967.418	14492.5	6967.418	16077.5	6967.418	13697.5
6967.419	16587.5	6967.419	16575	6967.419	14290	6967.419	15930	6967.419	13530
6967.42	16375	6967.42	16445	6967.42	14075	6967.42	15777.5	6967.42	13345
6967.421	16172.5	6967.421	16280	6967.421	13852.5	6967.421	15555	6967.421	13110
6967.422	15817.5	6967.422	16057.5	6967.422	13500	6967.422	15262.5	6967.422	12775
6967.423	15527.5	6967.423	15815	6967.423	13205	6967.423	15017.5	6967.423	12515
6967.424	15280	6967.424	15545	6967.424	12837.5	6967.424	14650	6967.424	12200
6967.425	14895	6967.425	15277.5	6967.425	12502.5	6967.425	14292.5	6967.425	11840
6967.426	14542.5	6967.426	14925	6967.426	12127.5	6967.426	14025	6967.426	11497.5
6967.427	14150	6967.427	14600	6967.427	11735	6967.427	13617.5	6967.427	11070
6967.428	13640	6967.428	14082.5	6967.428	11367.5	6967.428	13137.5	6967.428	10702.5
6967.429	13165	6967.429	13652.5	6967.429	10952.5	6967.429	12720	6967.429	10342.5
6967.43	12782.5	6967.43	13202.5	6967.43	10595	6967.43	12330	6967.43	9985
6967.431	12315	6967.431	12772.5	6967.431	10195	6967.431	11877.5	6967.431	9582.5
6967.432	11842.5	6967.432	12322.5	6967.432	9777.5	6967.432	11495	6967.432	9157.5
6967.433	11472.5	6967.433	11865	6967.433	9505	6967.433	11075	6967.433	8857.5
6967.434	11045	6967.434	11367.5	6967.434	9127.5	6967.434	10680	6967.434	8525
6967.435	10657.5	6967.435	10925	6967.435	8855	6967.435	10280	6967.435	8262.5
6967.436	10285	6967.436	10572.5	6967.436	8495	6967.436	9940	6967.436	7897.5
6967.437	9957.5	6967.437	10205	6967.437	8167.5	6967.437	9590	6967.437	7605
6967.438	9642.5	6967.438	9960	6967.438	7867.5	6967.438	9222.5	6967.438	7287.5
6967.439	9377.5	6967.439	9725	6967.439	7630	6967.439	8995	6967.439	7092.5
6967.44	9152.5	6967.44	9495	6967.44	7375	6967.44	8742.5	6967.44	6817.5
6967.441	8935	6967.441	9362.5	6967.441	7140	6967.441	8530	6967.441	6602.5
6967.442	8637.5	6967.442	9055	6967.442	6852.5	6967.442	8200	6967.442	6340
6967.443	8305	6967.443	8802.5	6967.443	6630	6967.443	7957.5	6967.443	6165
6967.444	8132.5	6967.444	8617.5	6967.444	6370	6967.444	7695	6967.444	5890
6967.445	7817.5	6967.445	8400	6967.445	6132.5	6967.445	7432.5	6967.445	5642.5
6967.446	7497.5	6967.446	8130	6967.446	5885	6967.446	7162.5	6967.446	5417.5
6967.447	7152.5	6967.447	7895	6967.447	5602.5	6967.447	6845	6967.447	5140
6967.448	6817.5	6967.448	7605	6967.448	5382.5	6967.448	6547.5	6967.448	4947.5
6967.449	6465	6967.449	7210	6967.449	5127.5	6967.449	6285	6967.449	4670
