F4(X)	F4(Y)	F5(X)	F5(Y)	G2(X)	G2(Y)	G3(X)	G3(Y)
6955.44	-3092.5	6955.44	-4515	6955.44	-1830	6955.44	-4080
6955.441	-3060	6955.441	-4395	6955.441	-1712.5	6955.441	-4027.5
6955.442	-3065	6955.442	-4490	6955.442	-1717.5	6955.442	-4062.5
6955.443	-2995	6955.443	-4487.5	6955.443	-1755	6955.443	-4095
6955.444	-2960	6955.444	-4417.5	6955.444	-1872.5	6955.444	-4047.5
6955.445	-2932.5	6955.445	-4427.5	6955.445	-1942.5	6955.445	-4072.5
6955.446	-2932.5	6955.446	-4485	6955.446	-2052.5	6955.446	-4145
6955.447	-2910	6955.447	-4340	6955.447	-2147.5	6955.447	-4127.5
6955.448	-2880	6955.448	-4405	6955.448	-2205	6955.448	-4142.5
6955.449	-2872.5	6955.449	-4315	6955.449	-2365	6955.449	-4195
6955.45	-2832.5	6955.45	-4320	6955.45	-2400	6955.45	-4142.5
6955.451	-2755	6955.451	-4267.5	6955.451	-2427.5	6955.451	-4142.5
6955.452	-2715	6955.452	-4240	6955.452	-2445	6955.452	-4055
6955.453	-2640	6955.453	-4212.5	6955.453	-2397.5	6955.453	-3932.5
6955.454	-2612.5	6955.454	-4180	6955.454	-2317.5	6955.454	-3915
6955.455	-2585	6955.455	-4127.5	6955.455	-2282.5	6955.455	-3825
6955.456	-2497.5	6955.456	-4020	6955.456	-2170	6955.456	-3770
6955.457	-2437.5	6955.457	-3907.5	6955.457	-2067.5	6955.457	-3672.5
6955.458	-2402.5	6955.458	-3985	6955.458	-1997.5	6955.458	-3615
6955.459	-2330	6955.459	-3845	6955.459	-1890	6955.459	-3507.5
6955.46	-2287.5	6955.46	-3882.5	6955.46	-1857.5	6955.46	-3515
6955.461	-2260	6955.461	-3827.5	6955.461	-1862.5	6955.461	-3460
6955.462	-2225	6955.462	-3735	6955.462	-1810	6955.462	-3390
6955.463	-2192.5	6955.463	-3652.5	6955.463	-1847.5	6955.463	-3387.5
6955.464	-2167.5	6955.464	-3747.5	6955.464	-1952.5	6955.464	-3397.5
6955.465	-2150	6955.465	-3772.5	6955.465	-2055	6955.465	-3317.5
6955.466	-2160	6955.466	-3795	6955.466	-2105	6955.466	-3377.5
6955.467	-2075	6955.467	-3755	6955.467	-2207.5	6955.467	-3375
6955.468	-2072.5	6955.468	-3827.5	6955.468	-2345	6955.468	-3427.5
6955.469	-2055	6955.469	-3780	6955.469	-2432.5	6955.469	-3460
6955.47	-2020	6955.47	-3665	6955.47	-2437.5	6955.47	-3372.5
6955.471	-1960	6955.471	-3637.5	6955.471	-2450	6955.471	-3357.5
6955.472	-1947.5	6955.472	-3690	6955.472	-2580	6955.472	-3290
6955.473	-1937.5	6955.473	-3610	6955.473	-2585	6955.473	-3262.5
6955.474	-1880	6955.474	-3530	6955.474	-2440	6955.474	-3150
6955.475	-1807.5	6955.475	-3497.5	6955.475	-2407.5	6955.475	-3122.5
6955.476	-1782.5	6955.476	-3525	6955.476	-2265	6955.476	-3055
6955.477	-1742.5	6955.477	-3422.5	6955.477	-2185	6955.477	-2905
6955.478	-1655	6955.478	-3397.5	6955.478	-2092.5	6955.478	-2805
6955.479	-1607.5	6955.479	-3475	6955.479	-1995	6955.479	-2735
6955.48	-1592.5	6955.48	-3440	6955.48	-1967.5	6955.48	-2725
6955.481	-1580	6955.481	-3345	6955.481	-1890	6955.481	-2687.5
6955.482	-1557.5	6955.482	-3330	6955.482	-1845	6955.482	-2705
6955.483	-1550	6955.483	-3392.5	6955.483	-1905	6955.483	-2632.5
6955.484	-1552.5	6955.484	-3365	6955.484	-1992.5	6955.484	-2622.5
6955.485	-1530	6955.485	-3370	6955.485	-2085	6955.485	-2635
6955.486	-1482.5	6955.486	-3435	6955.486	-2210	6955.486	-2650
6955.487	-1472.5	6955.487	-3387.5	6955.487	-2292.5	6955.487	-2630
6955.488	-1477.5	6955.488	-3332.5	6955.488	-2330	6955.488	-2675
6955.489	-1442.5	6955.489	-3257.5	6955.489	-2487.5	6955.489	-2712.5
6955.49	-1425	6955.49	-3300	6955.49	-2535	6955.49	-2627.5
6955.491	-1440	6955.491	-3262.5	6955.491	-2582.5	6955.491	-2635
6955.492	-1425	6955.492	-3270	6955.492	-2585	6955.492	-2630
6955.493	-1362.5	6955.493	-3327.5	6955.493	-2527.5	6955.493	-2547.5
6955.494	-1337.5	6955.494	-3327.5	6955.494	-2405	6955.494	-2452.5
6955.495	-1312.5	6955.495	-3300	6955.495	-2330	6955.495	-2415
6955.496	-1302.5	6955.496	-3327.5	6955.496	-2225	6955.496	-2345
6955.497	-1250	6955.497	-3302.5	6955.497	-2092.5	6955.497	-2260
6955.498	-1247.5	6955.498	-3377.5	6955.498	-1972.5	6955.498	-2195
6955.499	-1162.5	6955.499	-3260	6955.499	-1907.5	6955.499	-2142.5
6955.5	-1155	6955.5	-3262.5	6955.5	-1837.5	6955.5	-2122.5
6955.501	-1117.5	6955.501	-3252.5	6955.501	-1757.5	6955.501	-2035
6955.502	-1145	6955.502	-3250	6955.502	-1690	6955.502	-2050
6955.503	-1152.5	6955.503	-3292.5	6955.503	-1772.5	6955.503	-1987.5
6955.504	-1162.5	6955.504	-3242.5	6955.504	-1762.5	6955.504	-2032.5
6955.505	-1135	6955.505	-3247.5	6955.505	-1842.5	6955.505	-2000
6955.506	-1165	6955.506	-3322.5	6955.506	-1947.5	6955.506	-2107.5
6955.507	-1155	6955.507	-3240	6955.507	-2022.5	6955.507	-2110
6955.508	-1162.5	6955.508	-3230	6955.508	-2080	6955.508	-2140
6955.509	-1180	6955.509	-3282.5	6955.509	-2230	6955.509	-2202.5
6955.51	-1147.5	6955.51	-3147.5	6955.51	-2270	6955.51	-2157.5
6955.511	-1130	6955.511	-3172.5	6955.511	-2252.5	6955.511	-2110
6955.512	-1125	6955.512	-3130	6955.512	-2265	6955.512	-2102.5
6955.513	-1115	6955.513	-3022.5	6955.513	-2245	6955.513	-2100
6955.514	-1072.5	6955.514	-3082.5	6955.514	-2212.5	6955.514	-2040
6955.515	-1020	6955.515	-3147.5	6955.515	-2117.5	6955.515	-1965
6955.516	-1012.5	6955.516	-3095	6955.516	-1945	6955.516	-1890
6955.517	-1000	6955.517	-3080	6955.517	-1890	6955.517	-1870
6955.518	-1015	6955.518	-3097.5	6955.518	-1722.5	6955.518	-1790
6955.519	-937.5	6955.519	-3077.5	6955.519	-1620	6955.519	-1750
6955.52	-955	6955.52	-3055	6955.52	-1482.5	6955.52	-1682.5
6955.521	-902.5	6955.521	-3052.5	6955.521	-1387.5	6955.521	-1580
6955.522	-905	6955.522	-2982.5	6955.522	-1347.5	6955.522	-1552.5
6955.523	-940	6955.523	-2950	6955.523	-1407.5	6955.523	-1572.5
6955.524	-930	6955.524	-3075	6955.524	-1447.5	6955.524	-1575
6955.525	-935	6955.525	-3175	6955.525	-1532.5	6955.525	-1682.5
6955.526	-955	6955.526	-3192.5	6955.526	-1652.5	6955.526	-1710
6955.527	-935	6955.527	-3147.5	6955.527	-1625	6955.527	-1687.5
6955.528	-925	6955.528	-3100	6955.528	-1680	6955.528	-1745
6955.529	-950	6955.529	-3062.5	6955.529	-1770	6955.529	-1790
6955.53	-942.5	6955.53	-3040	6955.53	-1875	6955.53	-1817.5
6955.531	-972.5	6955.531	-3045	6955.531	-1845	6955.531	-1777.5
6955.532	-940	6955.532	-2997.5	6955.532	-1862.5	6955.532	-1785
6955.533	-947.5	6955.533	-3030	6955.533	-1807.5	6955.533	-1810
6955.534	-937.5	6955.534	-2992.5	6955.534	-1672.5	6955.534	-1735
6955.535	-1025	6955.535	-3180	6955.535	-1675	6955.535	-1772.5
6955.536	-1082.5	6955.536	-3177.5	6955.536	-1675	6955.536	-1800
6955.537	-1097.5	6955.537	-3265	6955.537	-1582.5	6955.537	-1805
6955.538	-1007.5	6955.538	-3220	6955.538	-1370	6955.538	-1695
6955.539	-1090	6955.539	-3265	6955.539	-1332.5	6955.539	-1717.5
6955.54	-1217.5	6955.54	-3355	6955.54	-1420	6955.54	-1795
6955.541	-1555	6955.541	-3672.5	6955.541	-1637.5	6955.541	-2110
6955.542	-1810	6955.542	-3837.5	6955.542	-1900	6955.542	-2345
6955.543	-1857.5	6955.543	-3952.5	6955.543	-1930	6955.543	-2467.5
6955.544	-2185	6955.544	-4235	6955.544	-2300	6955.544	-2805
6955.545	-2312.5	6955.545	-4405	6955.545	-2435	6955.545	-2977.5
6955.546	-2315	6955.546	-4420	6955.546	-2497.5	6955.546	-2930
6955.547	-2610	6955.547	-4610	6955.547	-2795	6955.547	-3187.5
6955.548	-3035	6955.548	-5015	6955.548	-3272.5	6955.548	-3642.5
6955.549	-3842.5	6955.549	-5720	6955.549	-4045	6955.549	-4452.5
6955.55	-3602.5	6955.55	-5632.5	6955.55	-3900	6955.55	-4315
6955.551	-3040	6955.551	-5075	6955.551	-3417.5	6955.551	-3802.5
6955.552	-2737.5	6955.552	-4705	6955.552	-3240	6955.552	-3542.5
6955.553	-2575	6955.553	-4570	6955.553	-3072.5	6955.553	-3325
6955.554	-1952.5	6955.554	-4050	6955.554	-2437.5	6955.554	-2762.5
6955.555	-1932.5	6955.555	-4007.5	6955.555	-2340	6955.555	-2680
6955.556	-2062.5	6955.556	-4075	6955.556	-2285	6955.556	-2777.5
6955.557	-1435	6955.557	-3620	6955.557	-1647.5	6955.557	-2152.5
6955.558	-1457.5	6955.558	-3522.5	6955.558	-1597.5	6955.558	-2092.5
6955.559	-1750	6955.559	-3862.5	6955.559	-1735	6955.559	-2392.5
6955.56	-1487.5	6955.56	-3672.5	6955.56	-1422.5	6955.56	-2090
6955.561	-1915	6955.561	-4025	6955.561	-1725	6955.561	-2447.5
6955.562	-1207.5	6955.562	-3460	6955.562	-1132.5	6955.562	-1827.5
6955.563	-1025	6955.563	-3207.5	6955.563	-927.5	6955.563	-1627.5
6955.564	-990	6955.564	-3160	6955.564	-885	6955.564	-1582.5
6955.565	-1165	6955.565	-3395	6955.565	-1060	6955.565	-1732.5
6955.566	-1420	6955.566	-3607.5	6955.566	-1385	6955.566	-2057.5
6955.567	-1595	6955.567	-3735	6955.567	-1595	6955.567	-2195
6955.568	-1662.5	6955.568	-3857.5	6955.568	-1720	6955.568	-2300
6955.569	-1787.5	6955.569	-3975	6955.569	-1927.5	6955.569	-2420
6955.57	-1860	6955.57	-4015	6955.57	-2015	6955.57	-2552.5
6955.571	-1915	6955.571	-4067.5	6955.571	-2072.5	6955.571	-2657.5
6955.572	-1945	6955.572	-4025	6955.572	-2147.5	6955.572	-2660
6955.573	-1977.5	6955.573	-4107.5	6955.573	-2130	6955.573	-2710
6955.574	-1992.5	6955.574	-4137.5	6955.574	-2037.5	6955.574	-2727.5
6955.575	-2017.5	6955.575	-4205	6955.575	-1987.5	6955.575	-2687.5
6955.576	-1982.5	6955.576	-4157.5	6955.576	-1870	6955.576	-2617.5
6955.577	-1995	6955.577	-4172.5	6955.577	-1792.5	6955.577	-2662.5
6955.578	-1962.5	6955.578	-4190	6955.578	-1697.5	6955.578	-2580
6955.579	-1957.5	6955.579	-4182.5	6955.579	-1545	6955.579	-2520
6955.58	-1942.5	6955.58	-4147.5	6955.58	-1470	6955.58	-2435
6955.581	-1910	6955.581	-4100	6955.581	-1420	6955.581	-2477.5
6955.582	-1895	6955.582	-4095	6955.582	-1392.5	6955.582	-2377.5
6955.583	-1892.5	6955.583	-4102.5	6955.583	-1417.5	6955.583	-2390
6955.584	-1825	6955.584	-4077.5	6955.584	-1445	6955.584	-2422.5
6955.585	-1860	6955.585	-4075	6955.585	-1387.5	6955.585	-2410
6955.586	-1857.5	6955.586	-4087.5	6955.586	-1510	6955.586	-2405
6955.587	-1827.5	6955.587	-4065	6955.587	-1600	6955.587	-2422.5
6955.588	-1815	6955.588	-4052.5	6955.588	-1595	6955.588	-2477.5
6955.589	-1810	6955.589	-4022.5	6955.589	-1657.5	6955.589	-2497.5
6955.59	-1742.5	6955.59	-3987.5	6955.59	-1652.5	6955.59	-2482.5
6955.591	-1752.5	6955.591	-3967.5	6955.591	-1687.5	6955.591	-2410
6955.592	-1687.5	6955.592	-3967.5	6955.592	-1660	6955.592	-2412.5
6955.593	-1655	6955.593	-3905	6955.593	-1592.5	6955.593	-2367.5
6955.594	-1602.5	6955.594	-3850	6955.594	-1465	6955.594	-2337.5
6955.595	-1547.5	6955.595	-3840	6955.595	-1325	6955.595	-2207.5
6955.596	-1540	6955.596	-3807.5	6955.596	-1227.5	6955.596	-2152.5
6955.597	-1502.5	6955.597	-3770	6955.597	-1085	6955.597	-2087.5
6955.598	-1467.5	6955.598	-3782.5	6955.598	-955	6955.598	-1992.5
6955.599	-1370	6955.599	-3672.5	6955.599	-807.5	6955.599	-1955
6955.6	-1335	6955.6	-3610	6955.6	-732.5	6955.6	-1870
6955.601	-1337.5	6955.601	-3630	6955.601	-662.5	6955.601	-1825
6955.602	-1287.5	6955.602	-3530	6955.602	-585	6955.602	-1777.5
6955.603	-1252.5	6955.603	-3527.5	6955.603	-507.5	6955.603	-1765
6955.604	-1225	6955.604	-3517.5	6955.604	-605	6955.604	-1672.5
6955.605	-1205	6955.605	-3505	6955.605	-570	6955.605	-1755
6955.606	-1162.5	6955.606	-3522.5	6955.606	-730	6955.606	-1722.5
6955.607	-1170	6955.607	-3532.5	6955.607	-715	6955.607	-1767.5
6955.608	-1152.5	6955.608	-3530	6955.608	-767.5	6955.608	-1727.5
6955.609	-1085	6955.609	-3620	6955.609	-845	6955.609	-1775
6955.61	-1087.5	6955.61	-3480	6955.61	-857.5	6955.61	-1770
6955.611	-1055	6955.611	-3407.5	6955.611	-810	6955.611	-1667.5
6955.612	-987.5	6955.612	-3315	6955.612	-805	6955.612	-1692.5
6955.613	-930	6955.613	-3287.5	6955.613	-715	6955.613	-1625
6955.614	-872.5	6955.614	-3152.5	6955.614	-570	6955.614	-1517.5
6955.615	-825	6955.615	-3085	6955.615	-410	6955.615	-1475
6955.616	-827.5	6955.616	-3150	6955.616	-357.5	6955.616	-1472.5
6955.617	-895	6955.617	-3077.5	6955.617	-297.5	6955.617	-1607.5
6955.618	-950	6955.618	-3122.5	6955.618	10	6955.618	-1637.5
6955.619	440	6955.619	-1997.5	6955.619	1715	6955.619	-382.5
6955.62	1707.5	6955.62	-1230	6955.62	3580	6955.62	1167.5
6955.621	3962.5	6955.621	17.5	6955.621	6480	6955.621	3997.5
6955.622	5172.5	6955.622	-222.5	6955.622	8372.5	6955.622	6290
6955.623	9657.5	6955.623	3275	6955.623	12442.5	6955.623	11157.5
6955.624	16355	6955.624	10932.5	6955.624	16727.5	6955.624	17027.5
6955.625	27210	6955.625	25127.5	6955.625	23060	6955.625	25887.5
6955.626	36180	6955.626	39607.5	6955.626	27882.5	6955.626	33092.5
6955.627	43850	6955.627	51225	6955.627	30422.5	6955.627	39340
6955.628	52132.5	6955.628	60257.5	6955.628	35880	6955.628	46362.5
6955.629	64075	6955.629	72635	6955.629	43175	6955.629	54422.5
6955.63	61957.5	6955.63	81917.5	6955.63	21965	6955.63	50042.5
6955.631	21450	6955.631	44520	6955.631	-10560	6955.631	36332.5
6955.632	14347.5	6955.632	-9405	6955.632	-2102.5	6955.632	34937.5
6955.633	5702.5	6955.633	2537.5	6955.633	790	6955.633	20752.5
6955.634	1752.5	6955.634	8302.5	6955.634	2270	6955.634	6700
6955.635	1715	6955.635	9537.5	6955.635	2255	6955.635	5387.5
6955.636	3092.5	6955.636	11127.5	6955.636	3107.5	6955.636	6162.5
6955.637	4025	6955.637	12317.5	6955.637	3582.5	6955.637	6487.5
6955.638	3470	6955.638	12305	6955.638	3055	6955.638	5497.5
6955.639	3337.5	6955.639	12445	6955.639	2395	6955.639	4822.5
6955.64	3875	6955.64	13307.5	6955.64	2065	6955.64	4875
6955.641	4362.5	6955.641	14142.5	6955.641	1845	6955.641	5165
6955.642	4542.5	6955.642	14690	6955.642	1400	6955.642	5245
6955.643	4535	6955.643	15240	6955.643	932.5	6955.643	5290
6955.644	5325	6955.644	16610	6955.644	935	6955.644	6037.5
6955.645	6182.5	6955.645	17882.5	6955.645	1100	6955.645	7015
6955.646	7037.5	6955.646	18982.5	6955.646	1242.5	6955.646	8012.5
6955.647	8055	6955.647	20090	6955.647	1455	6955.647	9255
6955.648	9055	6955.648	20850	6955.648	1857.5	6955.648	10515
6955.649	10090	6955.649	21467.5	6955.649	2235	6955.649	11802.5
6955.65	10997.5	6955.65	21737.5	6955.65	2875	6955.65	13012.5
6955.651	11870	6955.651	21805	6955.651	3517.5	6955.651	14045
6955.652	12567.5	6955.652	21655	6955.652	4180	6955.652	14995
6955.653	13145	6955.653	21417.5	6955.653	4942.5	6955.653	15717.5
6955.654	13542.5	6955.654	21080	6955.654	5692.5	6955.654	16287.5
6955.655	13872.5	6955.655	20647.5	6955.655	6440	6955.655	16762.5
6955.656	14052.5	6955.656	20057.5	6955.656	7107.5	6955.656	17077.5
6955.657	14127.5	6955.657	19560	6955.657	7605	6955.657	17280
6955.658	14107.5	6955.658	18945	6955.658	8042.5	6955.658	17305
6955.659	14037.5	6955.659	18430	6955.659	8427.5	6955.659	17347.5
6955.66	13840	6955.66	17810	6955.66	8677.5	6955.66	17297.5
6955.661	13630	6955.661	17192.5	6955.661	8850	6955.661	17042.5
6955.662	13347.5	6955.662	16555	6955.662	8842.5	6955.662	16872.5
6955.663	13062.5	6955.663	15917.5	6955.663	8815	6955.663	16495
6955.664	12707.5	6955.664	15300	6955.664	8577.5	6955.664	16182.5
6955.665	12312.5	6955.665	14610	6955.665	8417.5	6955.665	15712.5
6955.666	11887.5	6955.666	14010	6955.666	8115	6955.666	15272.5
6955.667	11497.5	6955.667	13327.5	6955.667	7805	6955.667	14822.5
6955.668	11052.5	6955.668	12697.5	6955.668	7517.5	6955.668	14407.5
6955.669	10637.5	6955.669	12150	6955.669	7222.5	6955.669	13885
6955.67	10217.5	6955.67	11562.5	6955.67	6845	6955.67	13450
6955.671	9802.5	6955.671	11020	6955.671	6607.5	6955.671	13032.5
6955.672	9415	6955.672	10447.5	6955.672	6322.5	6955.672	12555
6955.673	9030	6955.673	9857.5	6955.673	6092.5	6955.673	12122.5
6955.674	8647.5	6955.674	9332.5	6955.674	5940	6955.674	11742.5
6955.675	8282.5	6955.675	8917.5	6955.675	5767.5	6955.675	11377.5
6955.676	7980	6955.676	8382.5	6955.676	5645	6955.676	11025
6955.677	7632.5	6955.677	8005	6955.677	5457.5	6955.677	10657.5
6955.678	7315	6955.678	7472.5	6955.678	5307.5	6955.678	10302.5
6955.679	6985	6955.679	7105	6955.679	5217.5	6955.679	9992.5
6955.68	6685	6955.68	6692.5	6955.68	4995	6955.68	9640
6955.681	6402.5	6955.681	6300	6955.681	4840	6955.681	9252.5
6955.682	6132.5	6955.682	5900	6955.682	4725	6955.682	8982.5
6955.683	5800	6955.683	5480	6955.683	4515	6955.683	8665
6955.684	5527.5	6955.684	5047.5	6955.684	4342.5	6955.684	8272.5
6955.685	5217.5	6955.685	4670	6955.685	4060	6955.685	7932.5
6955.686	4972.5	6955.686	4225	6955.686	3832.5	6955.686	7525
6955.687	4717.5	6955.687	3810	6955.687	3570	6955.687	7162.5
6955.688	4460	6955.688	3427.5	6955.688	3390	6955.688	6805
6955.689	4245	6955.689	3050	6955.689	3165	6955.689	6460
6955.69	3965	6955.69	2667.5	6955.69	2977.5	6955.69	6150
6955.691	3777.5	6955.691	2422.5	6955.691	2822.5	6955.691	5822.5
6955.692	3555	6955.692	2072.5	6955.692	2712.5	6955.692	5527.5
6955.693	3350	6955.693	1737.5	6955.693	2612.5	6955.693	5175
6955.694	3175	6955.694	1435	6955.694	2595	6955.694	4987.5
6955.695	2950	6955.695	1050	6955.695	2567.5	6955.695	4755
6955.696	2755	6955.696	777.5	6955.696	2567.5	6955.696	4502.5
6955.697	2527.5	6955.697	427.5	6955.697	2520	6955.697	4220
6955.698	2362.5	6955.698	97.5	6955.698	2512.5	6955.698	3952.5
6955.699	2180	6955.699	-235	6955.699	2485	6955.699	3707.5
6955.7	1967.5	6955.7	-497.5	6955.7	2432.5	6955.7	3422.5
6955.701	1792.5	6955.701	-840	6955.701	2425	6955.701	3170
6955.702	1587.5	6955.702	-1222.5	6955.702	2325	6955.702	2917.5
6955.703	1367.5	6955.703	-1547.5	6955.703	2175	6955.703	2580
6955.704	1157.5	6955.704	-1935	6955.704	2000	6955.704	2252.5
6955.705	960	6955.705	-2297.5	6955.705	1822.5	6955.705	1917.5
6955.706	710	6955.706	-2597.5	6955.706	1647.5	6955.706	1672.5
6955.707	517.5	6955.707	-3007.5	6955.707	1490	6955.707	1307.5
6955.708	267.5	6955.708	-3345	6955.708	1285	6955.708	1032.5
6955.709	45	6955.709	-3680	6955.709	1035	6955.709	692.5
6955.71	-177.5	6955.71	-4055	6955.71	855	6955.71	405
6955.711	-412.5	6955.711	-4307.5	6955.711	737.5	6955.711	142.5
6955.712	-610	6955.712	-4675	6955.712	560	6955.712	-147.5
6955.713	-805	6955.713	-4940	6955.713	495	6955.713	-350
6955.714	-1007.5	6955.714	-5297.5	6955.714	460	6955.714	-530
6955.715	-1137.5	6955.715	-5715	6955.715	470	6955.715	-742.5
6955.716	-1337.5	6955.716	-6022.5	6955.716	455	6955.716	-947.5
6955.717	-1532.5	6955.717	-6272.5	6955.717	450	6955.717	-1135
6955.718	-1740	6955.718	-6632.5	6955.718	375	6955.718	-1372.5
6955.719	-1907.5	6955.719	-6920	6955.719	370	6955.719	-1575
6955.72	-2137.5	6955.72	-7222.5	6955.72	297.5	6955.72	-1795
6955.721	-2310	6955.721	-7530	6955.721	270	6955.721	-1917.5
6955.722	-2482.5	6955.722	-7887.5	6955.722	77.5	6955.722	-2177.5
6955.723	-2697.5	6955.723	-8115	6955.723	-5	6955.723	-2477.5
6955.724	-2880	6955.724	-8487.5	6955.724	-185	6955.724	-2685
6955.725	-3035	6955.725	-8790	6955.725	-412.5	6955.725	-2902.5
6955.726	-3240	6955.726	-9095	6955.726	-595	6955.726	-3190
6955.727	-3432.5	6955.727	-9407.5	6955.727	-765	6955.727	-3422.5
6955.728	-3600	6955.728	-9675	6955.728	-902.5	6955.728	-3657.5
6955.729	-3760	6955.729	-9877.5	6955.729	-1147.5	6955.729	-3925
6955.73	-3900	6955.73	-10057.5	6955.73	-1257.5	6955.73	-4127.5
6955.731	-4065	6955.731	-10330	6955.731	-1435	6955.731	-4347.5
6955.732	-4200	6955.732	-10495	6955.732	-1552.5	6955.732	-4500
6955.733	-4320	6955.733	-10757.5	6955.733	-1592.5	6955.733	-4602.5
6955.734	-4385	6955.734	-10942.5	6955.734	-1640	6955.734	-4707.5
6955.735	-4495	6955.735	-11175	6955.735	-1612.5	6955.735	-4835
6955.736	-4622.5	6955.736	-11272.5	6955.736	-1647.5	6955.736	-4872.5
6955.737	-4682.5	6955.737	-11485	6955.737	-1610	6955.737	-4982.5
6955.738	-4787.5	6955.738	-11637.5	6955.738	-1642.5	6955.738	-5040
6955.739	-4865	6955.739	-11817.5	6955.739	-1630	6955.739	-5150
6955.74	-4930	6955.74	-11967.5	6955.74	-1582.5	6955.74	-5222.5
6955.741	-5005	6955.741	-12077.5	6955.741	-1620	6955.741	-5290
6955.742	-5087.5	6955.742	-12185	6955.742	-1712.5	6955.742	-5380
6955.743	-5177.5	6955.743	-12302.5	6955.743	-1787.5	6955.743	-5582.5
6955.744	-5262.5	6955.744	-12485	6955.744	-1855	6955.744	-5702.5
6955.745	-5335	6955.745	-12595	6955.745	-2012.5	6955.745	-5790
6955.746	-5410	6955.746	-12717.5	6955.746	-2090	6955.746	-5855
6955.747	-5477.5	6955.747	-12840	6955.747	-2270	6955.747	-5967.5
6955.748	-5512.5	6955.748	-12940	6955.748	-2392.5	6955.748	-6110
6955.749	-5562.5	6955.749	-12982.5	6955.749	-2615	6955.749	-6185
6955.75	-5597.5	6955.75	-13105	6955.75	-2640	6955.75	-6275
6955.751	-5625	6955.751	-13177.5	6955.751	-2745	6955.751	-6307.5
6955.752	-5652.5	6955.752	-13237.5	6955.752	-2752.5	6955.752	-6352.5
6955.753	-5647.5	6955.753	-13400	6955.753	-2707.5	6955.753	-6392.5
6955.754	-5727.5	6955.754	-13370	6955.754	-2657.5	6955.754	-6322.5
6955.755	-5670	6955.755	-13425	6955.755	-2605	6955.755	-6317.5
6955.756	-5655	6955.756	-13470	6955.756	-2477.5	6955.756	-6312.5
6955.757	-5682.5	6955.757	-13592.5	6955.757	-2500	6955.757	-6295
6955.758	-5667.5	6955.758	-13535	6955.758	-2435	6955.758	-6267.5
6955.759	-5622.5	6955.759	-13650	6955.759	-2292.5	6955.759	-6247.5
6955.76	-5650	6955.76	-13747.5	6955.76	-2242.5	6955.76	-6237.5
6955.761	-5685	6955.761	-13747.5	6955.761	-2225	6955.761	-6232.5
6955.762	-5645	6955.762	-13785	6955.762	-2235	6955.762	-6235
6955.763	-5662.5	6955.763	-13922.5	6955.763	-2222.5	6955.763	-6237.5
6955.764	-5667.5	6955.764	-13940	6955.764	-2380	6955.764	-6327.5
6955.765	-5640	6955.765	-14105	6955.765	-2500	6955.765	-6317.5
6955.766	-5687.5	6955.766	-14110	6955.766	-2597.5	6955.766	-6372.5
6955.767	-5692.5	6955.767	-14175	6955.767	-2665	6955.767	-6415
6955.768	-5670	6955.768	-14117.5	6955.768	-2787.5	6955.768	-6432.5
6955.769	-5687.5	6955.769	-14145	6955.769	-2820	6955.769	-6452.5
6955.77	-5692.5	6955.77	-14212.5	6955.77	-2900	6955.77	-6520
6955.771	-5660	6955.771	-14187.5	6955.771	-2917.5	6955.771	-6532.5
6955.772	-5607.5	6955.772	-14167.5	6955.772	-2872.5	6955.772	-6462.5
6955.773	-5617.5	6955.773	-14160	6955.773	-2890	6955.773	-6462.5
6955.774	-5565	6955.774	-14192.5	6955.774	-2810	6955.774	-6405
6955.775	-5570	6955.775	-14170	6955.775	-2700	6955.775	-6350
6955.776	-5497.5	6955.776	-14092.5	6955.776	-2602.5	6955.776	-6300
6955.777	-5497.5	6955.777	-14095	6955.777	-2522.5	6955.777	-6285
6955.778	-5440	6955.778	-14222.5	6955.778	-2432.5	6955.778	-6157.5
6955.779	-5420	6955.779	-14157.5	6955.779	-2290	6955.779	-6127.5
6955.78	-5410	6955.78	-14180	6955.78	-2327.5	6955.78	-6087.5
6955.781	-5370	6955.781	-14185	6955.781	-2227.5	6955.781	-5997.5
6955.782	-5352.5	6955.782	-14142.5	6955.782	-2145	6955.782	-5972.5
6955.783	-5297.5	6955.783	-14140	6955.783	-2187.5	6955.783	-5977.5
6955.784	-5307.5	6955.784	-14230	6955.784	-2245	6955.784	-5987.5
6955.785	-5257.5	6955.785	-14175	6955.785	-2297.5	6955.785	-5982.5
6955.786	-5260	6955.786	-14245	6955.786	-2355	6955.786	-6012.5
6955.787	-5272.5	6955.787	-14222.5	6955.787	-2517.5	6955.787	-5950
6955.788	-5230	6955.788	-14197.5	6955.788	-2565	6955.788	-6027.5
6955.789	-5197.5	6955.789	-14247.5	6955.789	-2637.5	6955.789	-6065
6955.79	-5187.5	6955.79	-14332.5	6955.79	-2717.5	6955.79	-6037.5
6955.791	-5157.5	6955.791	-14300	6955.791	-2805	6955.791	-5997.5
6955.792	-5127.5	6955.792	-14252.5	6955.792	-2707.5	6955.792	-5987.5
6955.793	-5115	6955.793	-14202.5	6955.793	-2785	6955.793	-5902.5
6955.794	-5067.5	6955.794	-14285	6955.794	-2615	6955.794	-5885
6955.795	-5000	6955.795	-14132.5	6955.795	-2532.5	6955.795	-5837.5
6955.796	-4937.5	6955.796	-14197.5	6955.796	-2372.5	6955.796	-5742.5
6955.797	-4915	6955.797	-14197.5	6955.797	-2345	6955.797	-5640
