E2(X)	E2(Y)	E3(X)	E3(Y)	E4(X)	E4(Y)	F1(X)	F1(Y)	F3(X)	F3(Y)
6958.067	-795	6958.067	-1150	6958.067	-205	6958.067	-1710	6958.067	332.5
6958.068	-832.5	6958.068	-1155	6958.068	-245	6958.068	-1765	6958.068	285
6958.069	-830	6958.069	-1225	6958.069	-167.5	6958.069	-1802.5	6958.069	265
6958.07	-942.5	6958.07	-1190	6958.07	-265	6958.07	-1710	6958.07	235
6958.071	-987.5	6958.071	-1192.5	6958.071	-175	6958.071	-1712.5	6958.071	262.5
6958.072	-975	6958.072	-1180	6958.072	-217.5	6958.072	-1705	6958.072	252.5
6958.073	-940	6958.073	-1147.5	6958.073	-97.5	6958.073	-1645	6958.073	255
6958.074	-837.5	6958.074	-1047.5	6958.074	-17.5	6958.074	-1562.5	6958.074	320
6958.075	-692.5	6958.075	-1002.5	6958.075	95	6958.075	-1560	6958.075	450
6958.076	-685	6958.076	-925	6958.076	240	6958.076	-1555	6958.076	495
6958.077	-615	6958.077	-997.5	6958.077	215	6958.077	-1467.5	6958.077	550
6958.078	-592.5	6958.078	-982.5	6958.078	355	6958.078	-1562.5	6958.078	697.5
6958.079	382.5	6958.079	-77.5	6958.079	1232.5	6958.079	-492.5	6958.079	1685
6958.08	2155	6958.08	1537.5	6958.08	2327.5	6958.08	1267.5	6958.08	3270
6958.081	5305	6958.081	4480	6958.081	4207.5	6958.081	4712.5	6958.081	6065
6958.082	7850	6958.082	6127.5	6958.082	4390	6958.082	7847.5	6958.082	7372.5
6958.083	12345	6958.083	9950	6958.083	6877.5	6958.083	12595	6958.083	10945
6958.084	17590	6958.084	15745	6958.084	12327.5	6958.084	17555	6958.084	16645
6958.085	24397.5	6958.085	25355	6958.085	22137.5	6958.085	22815	6958.085	26017.5
6958.086	32737.5	6958.086	38080	6958.086	33237.5	6958.086	28592.5	6958.086	36970
6958.087	38237.5	6958.087	48400	6958.087	40202.5	6958.087	30707.5	6958.087	43897.5
6958.088	43335	6958.088	55407.5	6958.088	44735	6958.088	33515	6958.088	47967.5
6958.089	53070	6958.089	65660	6958.089	52505	6958.089	40432.5	6958.089	56942.5
6958.09	55830	6958.09	73087.5	6958.09	48752.5	6958.09	26175	6958.09	62785
6958.091	6155	6958.091	77985	6958.091	36905	6958.091	-12977.5	6958.091	55702.5
6958.092	170	6958.092	14310	6958.092	27675	6958.092	-2697.5	6958.092	-6762.5
6958.093	7822.5	6958.093	632.5	6958.093	-18125	6958.093	2832.5	6958.093	1490
6958.094	10067.5	6958.094	7235	6958.094	-1165	6958.094	5292.5	6958.094	5532.5
6958.095	10017.5	6958.095	9275	6958.095	3380	6958.095	5525	6958.095	5972.5
6958.096	10600	6958.096	10502.5	6958.096	5632.5	6958.096	6407.5	6958.096	6487.5
6958.097	11342.5	6958.097	11157.5	6958.097	7007.5	6958.097	7315	6958.097	6807.5
6958.098	10987.5	6958.098	10597.5	6958.098	7012.5	6958.098	6997.5	6958.098	5990
6958.099	10545	6958.099	9852.5	6958.099	6792.5	6958.099	6302.5	6958.099	5110
6958.1	10715	6958.1	9975	6958.1	7300	6958.1	6112.5	6958.1	4915
6958.101	10910	6958.101	10037.5	6958.101	7645	6958.101	6062.5	6958.101	4770
6958.102	11047.5	6958.102	10145	6958.102	7835	6958.102	5895	6958.102	4677.5
6958.103	11077.5	6958.103	10235	6958.103	8000	6958.103	5400	6958.103	4575
6958.104	11672.5	6958.104	11170	6958.104	8735	6958.104	5707.5	6958.104	5337.5
6958.105	12300	6958.105	12287.5	6958.105	9407.5	6958.105	5980	6958.105	6332.5
6958.106	13037.5	6958.106	13797.5	6958.106	9957.5	6958.106	6202.5	6958.106	7467.5
6958.107	13677.5	6958.107	15202.5	6958.107	10390	6958.107	6465	6958.107	8830
6958.108	14350	6958.108	16730	6958.108	10735	6958.108	6747.5	6958.108	10295
6958.109	14895	6958.109	18242.5	6958.109	10985	6958.109	7107.5	6958.109	11725
6958.11	15400	6958.11	19482.5	6958.11	11147.5	6958.11	7522.5	6958.11	13025
6958.111	15927.5	6958.111	20415	6958.111	11272.5	6958.111	7895	6958.111	14157.5
6958.112	16267.5	6958.112	21092.5	6958.112	11382.5	6958.112	8312.5	6958.112	15100
6958.113	16500	6958.113	21545	6958.113	11390	6958.113	8702.5	6958.113	15810
6958.114	16642.5	6958.114	21705	6958.114	11480	6958.114	8985	6958.114	16305
6958.115	16810	6958.115	21752.5	6958.115	11612.5	6958.115	9332.5	6958.115	16762.5
6958.116	16902.5	6958.116	21590	6958.116	11632.5	6958.116	9517.5	6958.116	16932.5
6958.117	16912.5	6958.117	21550	6958.117	11657.5	6958.117	9762.5	6958.117	16972.5
6958.118	16810	6958.118	21267.5	6958.118	11672.5	6958.118	9785	6958.118	17040
6958.119	16625	6958.119	20947.5	6958.119	11675	6958.119	9787.5	6958.119	16915
6958.12	16472.5	6958.12	20577.5	6958.12	11562.5	6958.12	9690	6958.12	16812.5
6958.121	16187.5	6958.121	20157.5	6958.121	11417.5	6958.121	9697.5	6958.121	16580
6958.122	15855	6958.122	19650	6958.122	11262.5	6958.122	9467.5	6958.122	16290
6958.123	15552.5	6958.123	19237.5	6958.123	11100	6958.123	9320	6958.123	16005
6958.124	15097.5	6958.124	18692.5	6958.124	10802.5	6958.124	8985	6958.124	15675
6958.125	14662.5	6958.125	18177.5	6958.125	10515	6958.125	8675	6958.125	15155
6958.126	14220	6958.126	17610	6958.126	10240	6958.126	8330	6958.126	14685
6958.127	13752.5	6958.127	17020	6958.127	9865	6958.127	7937.5	6958.127	14180
6958.128	13162.5	6958.128	16360	6958.128	9642.5	6958.128	7667.5	6958.128	13660
6958.129	12682.5	6958.129	15800	6958.129	9300	6958.129	7270	6958.129	13087.5
6958.13	12127.5	6958.13	15210	6958.13	8987.5	6958.13	6862.5	6958.13	12672.5
6958.131	11722.5	6958.131	14682.5	6958.131	8625	6958.131	6565	6958.131	12165
6958.132	11285	6958.132	14152.5	6958.132	8282.5	6958.132	6277.5	6958.132	11770
6958.133	10985	6958.133	13657.5	6958.133	8020	6958.133	6045	6958.133	11367.5
6958.134	10657.5	6958.134	13232.5	6958.134	7772.5	6958.134	5835	6958.134	10995
6958.135	10355	6958.135	12737.5	6958.135	7532.5	6958.135	5667.5	6958.135	10720
6958.136	10165	6958.136	12295	6958.136	7240	6958.136	5400	6958.136	10397.5
6958.137	9892.5	6958.137	11897.5	6958.137	7025	6958.137	5245	6958.137	10162.5
6958.138	9755	6958.138	11457.5	6958.138	6765	6958.138	5107.5	6958.138	9860
6958.139	9490	6958.139	11065	6958.139	6502.5	6958.139	4872.5	6958.139	9580
6958.14	9320	6958.14	10670	6958.14	6315	6958.14	4785	6958.14	9385
6958.141	9195	6958.141	10267.5	6958.141	6035	6958.141	4625	6958.141	9142.5
6958.142	8922.5	6958.142	9955	6958.142	5842.5	6958.142	4545	6958.142	8877.5
6958.143	8707.5	6958.143	9545	6958.143	5485	6958.143	4345	6958.143	8580
6958.144	8432.5	6958.144	9200	6958.144	5305	6958.144	4110	6958.144	8272.5
6958.145	8110	6958.145	8780	6958.145	5055	6958.145	3925	6958.145	7900
6958.146	7707.5	6958.146	8447.5	6958.146	4852.5	6958.146	3702.5	6958.146	7540
6958.147	7472.5	6958.147	7965	6958.147	4480	6958.147	3505	6958.147	7217.5
6958.148	7137.5	6958.148	7545	6958.148	4312.5	6958.148	3362.5	6958.148	6815
6958.149	6832.5	6958.149	7212.5	6958.149	4022.5	6958.149	3162.5	6958.149	6505
6958.15	6570	6958.15	6750	6958.15	3820	6958.15	3147.5	6958.15	6100
6958.151	6202.5	6958.151	6432.5	6958.151	3605	6958.151	3000	6958.151	5740
6958.152	6040	6958.152	6120	6958.152	3440	6958.152	2807.5	6958.152	5415
6958.153	5807.5	6958.153	5842.5	6958.153	3267.5	6958.153	2750	6958.153	5095
6958.154	5657.5	6958.154	5567.5	6958.154	3110	6958.154	2855	6958.154	4862.5
6958.155	5592.5	6958.155	5325	6958.155	2975	6958.155	2675	6958.155	4695
6958.156	5472.5	6958.156	5100	6958.156	2812.5	6958.156	2762.5	6958.156	4570
6958.157	5375	6958.157	4945	6958.157	2672.5	6958.157	2790	6958.157	4400
6958.158	5230	6958.158	4710	6958.158	2460	6958.158	2695	6958.158	4270
6958.159	5180	6958.159	4442.5	6958.159	2385	6958.159	2647.5	6958.159	4150
6958.16	5047.5	6958.16	4327.5	6958.16	2232.5	6958.16	2747.5	6958.16	4120
6958.161	4922.5	6958.161	4012.5	6958.161	2045	6958.161	2607.5	6958.161	3992.5
6958.162	4757.5	6958.162	3832.5	6958.162	1872.5	6958.162	2532.5	6958.162	3835
6958.163	4637.5	6958.163	3610	6958.163	1732.5	6958.163	2390	6958.163	3695
6958.164	4340	6958.164	3307.5	6958.164	1447.5	6958.164	2295	6958.164	3385
6958.165	4120	6958.165	2930	6958.165	1297.5	6958.165	2152.5	6958.165	3157.5
6958.166	3860	6958.166	2640	6958.166	1075	6958.166	2002.5	6958.166	2872.5
6958.167	3570	6958.167	2332.5	6958.167	805	6958.167	1830	6958.167	2625
6958.168	3257.5	6958.168	2072.5	6958.168	635	6958.168	1740	6958.168	2292.5
6958.169	2912.5	6958.169	1677.5	6958.169	407.5	6958.169	1527.5	6958.169	2015
6958.17	2590	6958.17	1390	6958.17	95	6958.17	1377.5	6958.17	1707.5
6958.171	2325	6958.171	1082.5	6958.171	55	6958.171	1215	6958.171	1445
6958.172	2060	6958.172	822.5	6958.172	-165	6958.172	1167.5	6958.172	1257.5
6958.173	1875	6958.173	560	6958.173	-365	6958.173	1015	6958.173	1005
6958.174	1697.5	6958.174	305	6958.174	-510	6958.174	1005	6958.174	835
6958.175	1537.5	6958.175	80	6958.175	-665	6958.175	857.5	6958.175	672.5
6958.176	1420	6958.176	-80	6958.176	-720	6958.176	750	6958.176	527.5
6958.177	1257.5	6958.177	-320	6958.177	-782.5	6958.177	820	6958.177	437.5
6958.178	1190	6958.178	-527.5	6958.178	-910	6958.178	762.5	6958.178	322.5
6958.179	1055	6958.179	-737.5	6958.179	-1152.5	6958.179	560	6958.179	170
6958.18	937.5	6958.18	-897.5	6958.18	-1242.5	6958.18	507.5	6958.18	27.5
6958.181	820	6958.181	-1045	6958.181	-1395	6958.181	422.5	6958.181	-57.5
6958.182	665	6958.182	-1290	6958.182	-1517.5	6958.182	345	6958.182	-185
6958.183	560	6958.183	-1545	6958.183	-1677.5	6958.183	260	6958.183	-432.5
6958.184	372.5	6958.184	-1722.5	6958.184	-1710	6958.184	-15	6958.184	-580
6958.185	17.5	6958.185	-2042.5	6958.185	-1990	6958.185	-132.5	6958.185	-810
6958.186	-247.5	6958.186	-2307.5	6958.186	-2122.5	6958.186	-282.5	6958.186	-1067.5
6958.187	-512.5	6958.187	-2537.5	6958.187	-2297.5	6958.187	-445	6958.187	-1340
6958.188	-890	6958.188	-2887.5	6958.188	-2497.5	6958.188	-625	6958.188	-1630
6958.189	-1082.5	6958.189	-3112.5	6958.189	-2705	6958.189	-855	6958.189	-1837.5
6958.19	-1362.5	6958.19	-3365	6958.19	-2755	6958.19	-990	6958.19	-2087.5
6958.191	-1507.5	6958.191	-3490	6958.191	-2892.5	6958.191	-1072.5	6958.191	-2275
6958.192	-1815	6958.192	-3647.5	6958.192	-3057.5	6958.192	-1252.5	6958.192	-2452.5
6958.193	-1960	6958.193	-3947.5	6958.193	-3082.5	6958.193	-1290	6958.193	-2680
6958.194	-2072.5	6958.194	-3990	6958.194	-3150	6958.194	-1417.5	6958.194	-2760
6958.195	-2140	6958.195	-4135	6958.195	-3247.5	6958.195	-1342.5	6958.195	-2850
6958.196	-2220	6958.196	-4260	6958.196	-3305	6958.196	-1465	6958.196	-2885
6958.197	-2152.5	6958.197	-4327.5	6958.197	-3325	6958.197	-1412.5	6958.197	-2940
6958.198	-2207.5	6958.198	-4385	6958.198	-3372.5	6958.198	-1420	6958.198	-2977.5
6958.199	-2237.5	6958.199	-4460	6958.199	-3432.5	6958.199	-1472.5	6958.199	-2975
6958.2	-2302.5	6958.2	-4492.5	6958.2	-3435	6958.2	-1465	6958.2	-3020
6958.201	-2292.5	6958.201	-4712.5	6958.201	-3500	6958.201	-1610	6958.201	-3115
6958.202	-2402.5	6958.202	-4807.5	6958.202	-3532.5	6958.202	-1632.5	6958.202	-3132.5
6958.203	-2435	6958.203	-4835	6958.203	-3525	6958.203	-1617.5	6958.203	-3222.5
6958.204	-2605	6958.204	-4965	6958.204	-3732.5	6958.204	-1787.5	6958.204	-3337.5
6958.205	-2782.5	6958.205	-5137.5	6958.205	-3760	6958.205	-1852.5	6958.205	-3455
6958.206	-2920	6958.206	-5257.5	6958.206	-3870	6958.206	-1997.5	6958.206	-3560
6958.207	-3057.5	6958.207	-5335	6958.207	-4035	6958.207	-2120	6958.207	-3725
6958.208	-3262.5	6958.208	-5495	6958.208	-4120	6958.208	-2117.5	6958.208	-3922.5
6958.209	-3462.5	6958.209	-5572.5	6958.209	-4092.5	6958.209	-2242.5	6958.209	-4005
6958.21	-3652.5	6958.21	-5710	6958.21	-4197.5	6958.21	-2382.5	6958.21	-4232.5
6958.211	-3762.5	6958.211	-5830	6958.211	-4230	6958.211	-2405	6958.211	-4297.5
6958.212	-3845	6958.212	-5905	6958.212	-4150	6958.212	-2447.5	6958.212	-4450
6958.213	-3872.5	6958.213	-5870	6958.213	-4135	6958.213	-2492.5	6958.213	-4427.5
6958.214	-3935	6958.214	-5992.5	6958.214	-4185	6958.214	-2462.5	6958.214	-4522.5
6958.215	-3912.5	6958.215	-5957.5	6958.215	-4182.5	6958.215	-2487.5	6958.215	-4455
6958.216	-3897.5	6958.216	-5887.5	6958.216	-4237.5	6958.216	-2330	6958.216	-4430
6958.217	-3750	6958.217	-5880	6958.217	-4077.5	6958.217	-2382.5	6958.217	-4425
6958.218	-3602.5	6958.218	-5862.5	6958.218	-4065	6958.218	-2280	6958.218	-4347.5
6958.219	-3660	6958.219	-5842.5	6958.219	-4122.5	6958.219	-2270	6958.219	-4302.5
6958.22	-3520	6958.22	-5835	6958.22	-4025	6958.22	-2167.5	6958.22	-4240
6958.221	-3590	6958.221	-5812.5	6958.221	-4052.5	6958.221	-2170	6958.221	-4255
6958.222	-3542.5	6958.222	-5807.5	6958.222	-4027.5	6958.222	-2120	6958.222	-4220
6958.223	-3550	6958.223	-5845	6958.223	-4045	6958.223	-2202.5	6958.223	-4195
6958.224	-3550	6958.224	-5840	6958.224	-4100	6958.224	-2357.5	6958.224	-4195
6958.225	-3660	6958.225	-5890	6958.225	-4090	6958.225	-2360	6958.225	-4282.5
6958.226	-3845	6958.226	-5982.5	6958.226	-4155	6958.226	-2377.5	6958.226	-4345
6958.227	-3947.5	6958.227	-5992.5	6958.227	-4115	6958.227	-2422.5	6958.227	-4452.5
6958.228	-4117.5	6958.228	-6102.5	6958.228	-4105	6958.228	-2552.5	6958.228	-4552.5
6958.229	-4205	6958.229	-6160	6958.229	-4175	6958.229	-2612.5	6958.229	-4630
6958.23	-4377.5	6958.23	-6227.5	6958.23	-4170	6958.23	-2485	6958.23	-4755
6958.231	-4402.5	6958.231	-6197.5	6958.231	-4162.5	6958.231	-2527.5	6958.231	-4832.5
6958.232	-4417.5	6958.232	-6307.5	6958.232	-4217.5	6958.232	-2520	6958.232	-4820
6958.233	-4437.5	6958.233	-6312.5	6958.233	-4210	6958.233	-2557.5	6958.233	-4880
6958.234	-4482.5	6958.234	-6260	6958.234	-4220	6958.234	-2462.5	6958.234	-4855
6958.235	-4402.5	6958.235	-6255	6958.235	-4175	6958.235	-2342.5	6958.235	-4802.5
6958.236	-4280	6958.236	-6227.5	6958.236	-4060	6958.236	-2390	6958.236	-4750
6958.237	-4180	6958.237	-6112.5	6958.237	-3930	6958.237	-2290	6958.237	-4652.5
6958.238	-4102.5	6958.238	-6035	6958.238	-3887.5	6958.238	-2215	6958.238	-4507.5
6958.239	-3987.5	6958.239	-5977.5	6958.239	-3860	6958.239	-2225	6958.239	-4457.5
6958.24	-3922.5	6958.24	-5985	6958.24	-3895	6958.24	-1980	6958.24	-4392.5
6958.241	-3807.5	6958.241	-5892.5	6958.241	-3757.5	6958.241	-1995	6958.241	-4280
6958.242	-3822.5	6958.242	-5982.5	6958.242	-3777.5	6958.242	-1990	6958.242	-4257.5
6958.243	-3747.5	6958.243	-5852.5	6958.243	-3812.5	6958.243	-2005	6958.243	-4202.5
6958.244	-3775	6958.244	-5892.5	6958.244	-3757.5	6958.244	-2092.5	6958.244	-4242.5
6958.245	-3870	6958.245	-5907.5	6958.245	-3880	6958.245	-2080	6958.245	-4352.5
6958.246	-3922.5	6958.246	-5935	6958.246	-3805	6958.246	-2037.5	6958.246	-4417.5
6958.247	-3975	6958.247	-5987.5	6958.247	-3835	6958.247	-2020	6958.247	-4437.5
6958.248	-4172.5	6958.248	-6062.5	6958.248	-3920	6958.248	-2125	6958.248	-4512.5
6958.249	-4232.5	6958.249	-6065	6958.249	-4005	6958.249	-2197.5	6958.249	-4647.5
6958.25	-4315	6958.25	-6132.5	6958.25	-3922.5	6958.25	-2142.5	6958.25	-4655
6958.251	-4372.5	6958.251	-6145	6958.251	-3975	6958.251	-2152.5	6958.251	-4680
6958.252	-4462.5	6958.252	-6050	6958.252	-3945	6958.252	-2137.5	6958.252	-4717.5
6958.253	-4485	6958.253	-6080	6958.253	-3852.5	6958.253	-2180	6958.253	-4762.5
6958.254	-4445	6958.254	-6087.5	6958.254	-3927.5	6958.254	-2090	6958.254	-4695
6958.255	-4370	6958.255	-5970	6958.255	-3872.5	6958.255	-1970	6958.255	-4640
6958.256	-4230	6958.256	-5925	6958.256	-3787.5	6958.256	-1927.5	6958.256	-4542.5
6958.257	-4147.5	6958.257	-5890	6958.257	-3777.5	6958.257	-1725	6958.257	-4407.5
6958.258	-3962.5	6958.258	-5720	6958.258	-3642.5	6958.258	-1612.5	6958.258	-4315
6958.259	-3910	6958.259	-5715	6958.259	-3670	6958.259	-1590	6958.259	-4242.5
6958.26	-3780	6958.26	-5637.5	6958.26	-3517.5	6958.26	-1555	6958.26	-4122.5
6958.261	-3757.5	6958.261	-5627.5	6958.261	-3580	6958.261	-1527.5	6958.261	-4045
6958.262	-3685	6958.262	-5582.5	6958.262	-3507.5	6958.262	-1467.5	6958.262	-4002.5
6958.263	-3667.5	6958.263	-5490	6958.263	-3532.5	6958.263	-1425	6958.263	-3935
6958.264	-3667.5	6958.264	-5535	6958.264	-3517.5	6958.264	-1527.5	6958.264	-3950
6958.265	-3750	6958.265	-5547.5	6958.265	-3485	6958.265	-1530	6958.265	-3940
6958.266	-3845	6958.266	-5482.5	6958.266	-3535	6958.266	-1517.5	6958.266	-4025
6958.267	-3882.5	6958.267	-5530	6958.267	-3595	6958.267	-1620	6958.267	-4050
6958.268	-3965	6958.268	-5580	6958.268	-3745	6958.268	-1605	6958.268	-4150
6958.269	-4120	6958.269	-5610	6958.269	-3650	6958.269	-1735	6958.269	-4252.5
6958.27	-4195	6958.27	-5645	6958.27	-3595	6958.27	-1712.5	6958.27	-4325
6958.271	-4312.5	6958.271	-5630	6958.271	-3655	6958.271	-1735	6958.271	-4357.5
6958.272	-4272.5	6958.272	-5677.5	6958.272	-3585	6958.272	-1790	6958.272	-4330
6958.273	-4297.5	6958.273	-5680	6958.273	-3555	6958.273	-1767.5	6958.273	-4400
6958.274	-4247.5	6958.274	-5572.5	6958.274	-3507.5	6958.274	-1667.5	6958.274	-4337.5
6958.275	-4120	6958.275	-5567.5	6958.275	-3460	6958.275	-1552.5	6958.275	-4260
6958.276	-4162.5	6958.276	-5512.5	6958.276	-3430	6958.276	-1492.5	6958.276	-4147.5
6958.277	-4060	6958.277	-5332.5	6958.277	-3342.5	6958.277	-1397.5	6958.277	-4107.5
6958.278	-3930	6958.278	-5300	6958.278	-3332.5	6958.278	-1400	6958.278	-4010
6958.279	-3900	6958.279	-5245	6958.279	-3235	6958.279	-1357.5	6958.279	-3922.5
6958.28	-3767.5	6958.28	-5172.5	6958.28	-3110	6958.28	-1372.5	6958.28	-3762.5
6958.281	-3617.5	6958.281	-5112.5	6958.281	-3030	6958.281	-1227.5	6958.281	-3692.5
6958.282	-3605	6958.282	-5085	6958.282	-3105	6958.282	-1207.5	6958.282	-3657.5
6958.283	-3540	6958.283	-5065	6958.283	-3020	6958.283	-1180	6958.283	-3617.5
6958.284	-3535	6958.284	-5070	6958.284	-3155	6958.284	-1242.5	6958.284	-3580
6958.285	-3632.5	6958.285	-5167.5	6958.285	-3095	6958.285	-1332.5	6958.285	-3630
6958.286	-3677.5	6958.286	-5107.5	6958.286	-3160	6958.286	-1267.5	6958.286	-3575
6958.287	-3760	6958.287	-5007.5	6958.287	-3090	6958.287	-1365	6958.287	-3687.5
6958.288	-3907.5	6958.288	-5115	6958.288	-3120	6958.288	-1355	6958.288	-3765
6958.289	-4005	6958.289	-5057.5	6958.289	-3172.5	6958.289	-1422.5	6958.289	-3847.5
6958.29	-4140	6958.29	-5132.5	6958.29	-3177.5	6958.29	-1552.5	6958.29	-3940
6958.291	-4192.5	6958.291	-5130	6958.291	-3190	6958.291	-1492.5	6958.291	-3992.5
6958.292	-4157.5	6958.292	-5035	6958.292	-3092.5	6958.292	-1550	6958.292	-3975
6958.293	-4242.5	6958.293	-5030	6958.293	-3155	6958.293	-1455	6958.293	-3987.5
6958.294	-4162.5	6958.294	-4977.5	6958.294	-3092.5	6958.294	-1355	6958.294	-3975
6958.295	-4075	6958.295	-4922.5	6958.295	-2952.5	6958.295	-1302.5	6958.295	-3917.5
6958.296	-3960	6958.296	-4807.5	6958.296	-2862.5	6958.296	-1197.5	6958.296	-3792.5
6958.297	-3860	6958.297	-4752.5	6958.297	-2777.5	6958.297	-1235	6958.297	-3722.5
6958.298	-3767.5	6958.298	-4652.5	6958.298	-2675	6958.298	-1007.5	6958.298	-3575
6958.299	-3702.5	6958.299	-4545	6958.299	-2592.5	6958.299	-1147.5	6958.299	-3505
6958.3	-3540	6958.3	-4482.5	6958.3	-2640	6958.3	-887.5	6958.3	-3372.5
6958.301	-3397.5	6958.301	-4412.5	6958.301	-2505	6958.301	-950	6958.301	-3265
6958.302	-3492.5	6958.302	-4317.5	6958.302	-2560	6958.302	-1005	6958.302	-3252.5
6958.303	-3377.5	6958.303	-4287.5	6958.303	-2465	6958.303	-962.5	6958.303	-3162.5
6958.304	-3365	6958.304	-4272.5	6958.304	-2465	6958.304	-955	6958.304	-3172.5
6958.305	-3472.5	6958.305	-4240	6958.305	-2445	6958.305	-1085	6958.305	-3230
6958.306	-3517.5	6958.306	-4202.5	6958.306	-2495	6958.306	-1070	6958.306	-3267.5
6958.307	-3635	6958.307	-4252.5	6958.307	-2472.5	6958.307	-1087.5	6958.307	-3320
6958.308	-3792.5	6958.308	-4265	6958.308	-2520	6958.308	-1275	6958.308	-3392.5
6958.309	-3905	6958.309	-4280	6958.309	-2517.5	6958.309	-1267.5	6958.309	-3467.5
6958.31	-3965	6958.31	-4392.5	6958.31	-2452.5	6958.31	-1217.5	6958.31	-3567.5
6958.311	-4085	6958.311	-4327.5	6958.311	-2417.5	6958.311	-1352.5	6958.311	-3615
6958.312	-4165	6958.312	-4275	6958.312	-2467.5	6958.312	-1280	6958.312	-3640
6958.313	-4117.5	6958.313	-4232.5	6958.313	-2380	6958.313	-1305	6958.313	-3655
6958.314	-4045	6958.314	-4177.5	6958.314	-2440	6958.314	-1332.5	6958.314	-3565
6958.315	-3977.5	6958.315	-4152.5	6958.315	-2205	6958.315	-1190	6958.315	-3542.5
6958.316	-3900	6958.316	-3975	6958.316	-2245	6958.316	-1160	6958.316	-3502.5
6958.317	-3867.5	6958.317	-3855	6958.317	-2087.5	6958.317	-1087.5	6958.317	-3330
6958.318	-3717.5	6958.318	-3880	6958.318	-2107.5	6958.318	-962.5	6958.318	-3272.5
6958.319	-3590	6958.319	-3740	6958.319	-1975	6958.319	-945	6958.319	-3130
6958.32	-3462.5	6958.32	-3630	6958.32	-1892.5	6958.32	-985	6958.32	-3010
6958.321	-3417.5	6958.321	-3590	6958.321	-1815	6958.321	-880	6958.321	-2925
6958.322	-3360	6958.322	-3550	6958.322	-1830	6958.322	-902.5	6958.322	-2915
6958.323	-3342.5	6958.323	-3535	6958.323	-1752.5	6958.323	-935	6958.323	-2782.5
6958.324	-3345	6958.324	-3500	6958.324	-1715	6958.324	-862.5	6958.324	-2730
6958.325	-3422.5	6958.325	-3495	6958.325	-1792.5	6958.325	-987.5	6958.325	-2827.5
6958.326	-3515	6958.326	-3537.5	6958.326	-1700	6958.326	-1100	6958.326	-2872.5
6958.327	-3555	6958.327	-3490	6958.327	-1767.5	6958.327	-1135	6958.327	-2852.5
6958.328	-3700	6958.328	-3585	6958.328	-1767.5	6958.328	-1242.5	6958.328	-2977.5
6958.329	-3787.5	6958.329	-3607.5	6958.329	-1652.5	6958.329	-1262.5	6958.329	-2992.5
6958.33	-3945	6958.33	-3647.5	6958.33	-1717.5	6958.33	-1265	6958.33	-3005
6958.331	-3990	6958.331	-3592.5	6958.331	-1660	6958.331	-1370	6958.331	-3087.5
6958.332	-4012.5	6958.332	-3572.5	6958.332	-1690	6958.332	-1247.5	6958.332	-3085
6958.333	-4020	6958.333	-3557.5	6958.333	-1570	6958.333	-1257.5	6958.333	-3065
6958.334	-4007.5	6958.334	-3520	6958.334	-1502.5	6958.334	-1315	6958.334	-3055
6958.335	-3897.5	6958.335	-3492.5	6958.335	-1535	6958.335	-1220	6958.335	-2917.5
6958.336	-3760	6958.336	-3405	6958.336	-1442.5	6958.336	-1155	6958.336	-2832.5
6958.337	-3640	6958.337	-3272.5	6958.337	-1325	6958.337	-1127.5	6958.337	-2707.5
6958.338	-3565	6958.338	-3252.5	6958.338	-1277.5	6958.338	-1095	6958.338	-2602.5
6958.339	-3552.5	6958.339	-3155	6958.339	-1287.5	6958.339	-1045	6958.339	-2457.5
6958.34	-3370	6958.34	-3080	6958.34	-1130	6958.34	-972.5	6958.34	-2385
6958.341	-3277.5	6958.341	-3037.5	6958.341	-1170	6958.341	-912.5	6958.341	-2262.5
6958.342	-3280	6958.342	-2960	6958.342	-1130	6958.342	-882.5	6958.342	-2220
6958.343	-3217.5	6958.343	-2897.5	6958.343	-1072.5	6958.343	-992.5	6958.343	-2100
6958.344	-3232.5	6958.344	-2962.5	6958.344	-1105	6958.344	-877.5	6958.344	-2140
6958.345	-3245	6958.345	-2935	6958.345	-1022.5	6958.345	-1037.5	6958.345	-2142.5
6958.346	-3337.5	6958.346	-2905	6958.346	-1045	6958.346	-1052.5	6958.346	-2185
6958.347	-3382.5	6958.347	-2922.5	6958.347	-1050	6958.347	-1042.5	6958.347	-2237.5
6958.348	-3507.5	6958.348	-2960	6958.348	-1067.5	6958.348	-1050	6958.348	-2285
6958.349	-3617.5	6958.349	-2975	6958.349	-1075	6958.349	-1050	6958.349	-2292.5
6958.35	-3727.5	6958.35	-3007.5	6958.35	-1085	6958.35	-1150	6958.35	-2382.5
6958.351	-3847.5	6958.351	-2977.5	6958.351	-1137.5	6958.351	-1117.5	6958.351	-2415
6958.352	-3802.5	6958.352	-2915	6958.352	-1057.5	6958.352	-1205	6958.352	-2367.5
6958.353	-3802.5	6958.353	-2955	6958.353	-1045	6958.353	-1140	6958.353	-2347.5
6958.354	-3785	6958.354	-2940	6958.354	-952.5	6958.354	-1130	6958.354	-2275
6958.355	-3660	6958.355	-2855	6958.355	-897.5	6958.355	-1057.5	6958.355	-2152.5
6958.356	-3580	6958.356	-2762.5	6958.356	-850	6958.356	-1022.5	6958.356	-2082.5
6958.357	-3505	6958.357	-2715	6958.357	-815	6958.357	-900	6958.357	-1892.5
